"","Country Code","Year","Count"
"8221","SGP",1997,3796038
"8222","SGP",1991,3135083
"8223","SGP",1977,2325300
"8224","SGP",1993,3313471
"8225","SGP",1985,2735957
"8226","SGP",2012,5312437
"8227","SGP",1978,2353600
"8228","SGP",2005,4265762
"8229","SGP",2000,4027887
"8230","SGP",1972,2152400
"8231","SGP",1962,1750200
"8232","SGP",1974,2229800
"8233","SGP",1989,2930901
"8234","SGP",1988,2846108
"8235","SGP",1983,2681061
"8236","SGP",1994,3419048
"8237","SGP",1979,2383500
"8238","SGP",1998,3927213
"8239","SGP",2014,5469724
"8240","SGP",1987,2774789
"8241","SGP",1975,2262600
"8242","SGP",1986,2733373
"8243","SGP",2009,4987573
"8244","SGP",2015,5535002
"8245","SGP",1996,3670704
"8246","SGP",1999,3958723
"8247","SGP",1982,2646466
"8248","SGP",2001,4138012
"8249","SGP",1961,1702400
"8250","SGP",1963,1795000
"8251","SGP",1984,2732221
"8252","SGP",2004,4166664
"8253","SGP",1960,1646400
"8254","SGP",1981,2532835
"8255","SGP",1980,2413945
"8256","SVN",2009,2039669
"8257","SVN",1962,1603649
"8258","SVN",1998,1981629
"8259","SVN",2014,2061980
"8260","SVN",1994,1989443
"8261","SVN",2004,1997012
"8262","SVN",1999,1983045
"8263","SVN",1989,1996351
"8264","SVN",2015,2063531
"8265","SVN",1983,1922321
"8266","SVN",2000,1988925
"8267","SVN",1985,1941641
"8268","SVN",1979,1882599
"8269","SVN",1967,1689528
"8270","SVN",1981,1906531
"8271","SVN",1973,1766697
"8272","SVN",1966,1669905
"8273","SVN",1968,1704546
"8274","SVN",1976,1820249
"8275","SVN",1965,1649160
"8276","SVN",1975,1793581
"8277","SVN",1995,1989872
"8278","SVN",2003,1995733
"8279","SVN",2010,2048583
"8280","SVN",1990,1998161
"8281","SVN",1984,1932154
"8282","SVN",1988,1995196
"8283","SVN",1986,1965964
"8284","SVN",1993,1991746
"8285","SVN",2005,2000474
"8286","SVN",2001,1992060
"8287","SVN",2006,2006868
"8288","SVN",1972,1752233
"8289","SVN",1977,1842377
"8290","SVN",1987,1989776
"8291","SVN",1974,1776132
"8292","SVN",2002,1994530
"8293","SVN",1996,1988628
"8294","SVN",1992,1996498
"8295","SVN",1964,1632114
"8296","SVN",2016,2065042
"8297","SVN",1970,1724891
"8298","SVN",1997,1985956
"8299","SVN",1980,1901315
"8300","SVN",2008,2021316
"8301","SVN",1961,1594131
"8302","SVN",1991,1999429
"8303","SVN",1963,1616971
"8304","SVN",1960,1584720
"8305","SVN",2017,2066388
"8306","SVN",1969,1713874
"8307","SVN",2011,2052843
"8308","SVN",1978,1862548
"8309","SVN",2013,2059953
"8310","SVN",1971,1738335
"8311","SVN",2012,2057159
"8312","SVN",1982,1910334
"8313","SVN",2007,2018122
"8314","SLB",2017,636038
"8315","SLB",1970,160250
"8316","SLB",2000,412660
"8317","SLB",1997,379999
"8318","SLB",1967,145317
"8319","SLB",1971,166162
"8320","SLB",1974,186295
"8321","SLB",2016,619437
"8322","SLB",1993,339504
"8323","SLB",2007,492132
"8324","SLB",2010,527861
"8325","SLB",1968,149881
"8326","SLB",1961,121378
"8327","SLB",2011,541521
"8328","SLB",1960,117849
"8329","SLB",1972,172552
"8330","SLB",2012,556064
"8331","SLB",2002,435432
"8332","SLB",1991,320780
"8333","SLB",1979,222840
"8334","SLB",2005,469918
"8335","SLB",1990,311866
"8336","SLB",2003,447017
"8337","SLB",1976,200599
"8338","SLB",1992,329995
"8339","SLB",2006,481078
"8340","SLB",1964,132759
"8341","SLB",1988,294972
"8342","SLB",1996,369523
"8343","SLB",1963,128838
"8344","SLB",1989,303272
"8345","SLB",1965,136816
"8346","SLB",2013,571335
"8347","SLB",1973,179305
"8348","SLB",1962,125040
"8349","SLB",1983,254559
"8350","SLB",1995,359281
"8351","SLB",1966,140991
"8352","SLB",1998,390693
"8353","SLB",2014,587079
"8354","SLB",1985,270788
"8355","SLB",1969,154830
"8356","SLB",1986,278837
"8357","SLB",1980,230546
"8358","SLB",1987,286870
"8359","SLB",2001,423944
"8360","SLB",1999,401586
"8361","SLB",2015,603118
"8362","SLB",2008,503360
"8363","SLB",1984,262687
"8364","SLB",1977,207890
"8365","SLB",2009,515181
"8366","SLB",2004,458539
"8367","SLB",1981,238429
"8368","SLB",1975,193402
"8369","SLB",1994,349281
"8370","SLB",1978,215295
"8371","SLB",1982,246447
"8372","SOM",1972,3479790
"8373","SOM",2001,9186725
"8374","SOM",2005,10446863
"8375","SOM",2010,12043883
"8376","SOM",1981,6511113
"8377","SOM",2014,13423576
"8378","SOM",2016,14185613
"8379","SOM",2009,11717692
"8380","SOM",1995,7491637
"8381","SOM",1999,8553601
"8382","SOM",1990,7225092
"8383","SOM",2013,13063706
"8384","SOM",1973,3512623
"8385","SOM",1996,7682686
"8386","SOM",1960,2755972
"8387","SOM",1982,6608044
"8388","SOM",2015,13797201
"8389","SOM",2000,8872254
"8390","SOM",1964,3001158
"8391","SOM",2006,10763905
"8392","SOM",1993,7315865
"8393","SOM",1980,6281134
"8394","SOM",1983,6618588
"8395","SOM",1979,5892755
"8396","SOM",1976,4278973
"8397","SOM",1966,3143648
"8398","SOM",1963,2936477
"8399","SOM",1991,7274030
"8400","SOM",2004,10130243
"8401","SOM",2011,12376302
"8402","SOM",1967,3227841
"8403","SOM",1961,2814118
"8404","SOM",1970,3444568
"8405","SOM",1984,6614715
"8406","SOM",1998,8235064
"8407","SOM",1962,2874218
"8408","SOM",1989,7133258
"8409","SOM",1971,3472367
"8410","SOM",1986,6736748
"8411","SOM",1988,7005234
"8412","SOM",1965,3068459
"8413","SOM",1987,6862273
"8414","SOM",1997,7936127
"8415","SOM",2002,9501342
"8416","SOM",1978,5375017
"8417","SOM",2008,11397188
"8418","SOM",2007,11080121
"8419","SOM",1994,7372598
"8420","SOM",1992,7295384
"8421","SOM",1968,3312742
"8422","SOM",1985,6648627
"8423","SOM",2003,9815412
"8424","SOM",1975,3880292
"8425","SOM",1969,3386738
"8426","SOM",1974,3632990
"8427","SOM",1977,4802141
"8428","SOM",2017,14589119
"8429","SOM",2012,12715510
"8430","ZAF",1974,24552540
"8431","ZAF",1975,25195187
"8432","ZAF",1980,28556769
"8433","ZAF",2003,46719196
"8434","ZAF",1966,19888250
"8435","ZAF",1962,17965725
"8436","ZAF",1989,35930050
"8437","ZAF",1976,25836888
"8438","ZAF",1967,20406864
"8439","ZAF",1977,26480913
"8440","ZAF",1988,35100909
"8441","ZAF",1998,43682260
"8442","ZAF",1968,20942145
"8443","ZAF",2002,46150913
"8444","ZAF",1961,17524533
"8445","ZAF",2007,49119759
"8446","ZAF",1991,37718950
"8447","ZAF",1984,31841593
"8448","ZAF",1990,36800509
"8449","ZAF",1997,42987461
"8450","ZAF",1986,33495953
"8451","ZAF",2017,57000451
"8452","ZAF",2012,52834005
"8453","ZAF",1965,19384841
"8454","ZAF",1973,23913099
"8455","ZAF",2013,53689236
"8456","ZAF",1992,38672607
"8457","ZAF",1970,22069776
"8458","ZAF",1979,27827320
"8459","ZAF",1983,30993758
"8460","ZAF",1985,32678874
"8461","ZAF",1971,22665271
"8462","ZAF",1963,18423161
"8463","ZAF",1994,40564059
"8464","ZAF",2008,49779471
"8465","ZAF",1969,21496075
"8466","ZAF",1993,39633750
"8467","ZAF",2001,45571274
"8468","ZAF",2016,56203654
"8469","ZAF",1981,29333103
"8470","ZAF",1999,44338543
"8471","ZAF",1982,30150448
"8472","ZAF",1987,34297727
"8473","ZAF",2006,48489459
"8474","ZAF",2011,52004172
"8475","ZAF",1972,23281508
"8476","ZAF",1978,27138965
"8477","ZAF",1996,42241011
"8478","ZAF",2004,47291610
"8479","ZAF",2010,51216964
"8480","ZAF",2009,50477011
"8481","ZAF",1964,18896307
"8482","ZAF",2015,55386367
"8483","ZAF",2005,47880601
"8484","ZAF",1960,17099840
"8485","ZAF",2014,54545991
"8486","ZAF",1995,41435758
"8487","ZAF",2000,44967708
"8488","SSD",2015,10715658
"8489","SSD",1994,5111365
"8490","SSD",1991,5420171
"8491","SSD",1999,5933882
"8492","SSD",2014,10554883
"8493","SSD",1966,3199343
"8494","SSD",1981,4646489
"8495","SSD",1963,3009062
"8496","SSD",1973,3750782
"8497","SSD",2001,6447793
"8498","SSD",2010,9508364
"8499","SSD",1990,5492623
"8500","SSD",2008,8736939
"8501","SSD",2005,7535932
"8502","SSD",1968,3340422
"8503","SSD",1983,4953151
"8504","SSD",1975,3941618
"8505","SSD",2004,7213351
"8506","SSD",1986,5328164
"8507","SSD",1967,3268405
"8508","SSD",2013,10355036
"8509","SSD",1964,3069739
"8510","SSD",1962,2951043
"8511","SSD",2016,10832512
"8512","SSD",1972,3661440
"8513","SSD",2017,10910759
"8514","SSD",1988,5485282
"8515","SSD",1995,5118083
"8516","SSD",2003,6935676
"8517","SSD",1976,4041791
"8518","SSD",2006,7907406
"8519","SSD",2011,9830698
"8520","SSD",1960,2842724
"8521","SSD",1980,4502604
"8522","SSD",1993,5185699
"8523","SSD",1989,5511579
"8524","SSD",1996,5221926
"8525","SSD",1977,4144554
"8526","SSD",1974,3844104
"8527","SSD",2002,6688226
"8528","SSD",2000,6199394
"8529","SSD",1969,3415576
"8530","SSD",1970,3494004
"8531","SSD",1961,2895605
"8532","SSD",1982,4799434
"8533","SSD",1998,5661942
"8534","SSD",1971,3575900
"8535","SSD",1979,4371714
"8536","SSD",2009,9142259
"8537","SSD",1984,5096482
"8538","SSD",1997,5411655
"8539","SSD",1987,5419809
"8540","SSD",1978,4253083
"8541","SSD",1965,3133150
"8542","SSD",1992,5305457
"8543","SSD",2007,8315139
"8544","SSD",2012,10113647
"8545","SSD",1985,5220747
"8546","ESP",1982,37986012
"8547","ESP",2011,46742697
"8548","ESP",1981,37758631
"8549","ESP",1977,36511638
"8550","ESP",1966,32283194
"8551","ESP",1973,34988947
"8552","ESP",1989,38827764
"8553","ESP",2006,44397319
"8554","ESP",1996,39889852
"8555","ESP",1988,38766939
"8556","ESP",1991,38966376
"8557","ESP",2001,40850412
"8558","ESP",2013,46620045
"8559","ESP",1961,30739250
"8560","ESP",1987,38684815
"8561","ESP",1990,38867322
"8562","ESP",1999,40386875
"8563","ESP",1994,39549108
"8564","ESP",2015,46444832
"8565","ESP",1985,38469512
"8566","ESP",1976,36137812
"8567","ESP",1965,31954292
"8568","ESP",1970,33814531
"8569","ESP",2016,46483569
"8570","ESP",2017,46593236
"8571","ESP",1992,39157685
"8572","ESP",2010,46576897
"8573","ESP",2005,43653155
"8574","ESP",2004,42921895
"8575","ESP",1978,36864898
"8576","ESP",1969,33441054
"8577","ESP",2014,46480882
"8578","ESP",2000,40567864
"8579","ESP",1963,31296651
"8580","ESP",1993,39361262
"8581","ESP",1964,31609195
"8582","ESP",1980,37491165
"8583","ESP",1972,34604469
"8584","ESP",1979,37191330
"8585","ESP",2002,41431558
"8586","ESP",2009,46362946
"8587","ESP",2008,45954106
"8588","ESP",2007,45226803
"8589","ESP",1971,34224490
"8590","ESP",1983,38171525
"8591","ESP",1995,39724050
"8592","ESP",1998,40223509
"8593","ESP",2003,42187645
"8594","ESP",1968,33113134
"8595","ESP",1975,35757900
"8596","ESP",1974,35373335
"8597","ESP",1984,38330364
"8598","ESP",1960,30455000
"8599","ESP",2012,46773055
"8600","ESP",1986,38584624
"8601","ESP",1962,31023366
"8602","ESP",1997,40057389
"8603","ESP",1967,32682947
"8604","LKA",2005,19544988
"8605","LKA",1966,11380670
"8606","LKA",2000,18777601
"8607","LKA",1972,13002231
"8608","LKA",1981,15272831
"8609","LKA",2004,19387153
"8610","LKA",2009,20123508
"8611","LKA",2015,20970000
"8612","LKA",1979,14788862
"8613","LKA",2002,19062482
"8614","LKA",1984,15948487
"8615","LKA",2014,20778000
"8616","LKA",1962,10352179
"8617","LKA",1988,16878189
"8618","LKA",1997,18470900
"8619","LKA",1964,10849975
"8620","LKA",1994,18094477
"8621","LKA",1980,15035834
"8622","LKA",1974,13501935
"8623","LKA",2007,19842044
"8624","LKA",2010,20261737
"8625","LKA",1971,12747821
"8626","LKA",1992,17736821
"8627","LKA",2017,21444000
"8628","LKA",1963,10597511
"8629","LKA",2008,19983984
"8630","LKA",1983,15724651
"8631","LKA",1985,16176280
"8632","LKA",1995,18242912
"8633","LKA",1970,12485740
"8634","LKA",1982,15501207
"8635","LKA",1961,10111637
"8636","LKA",2012,20425000
"8637","LKA",1987,16643952
"8638","LKA",1998,18564599
"8639","LKA",1993,17924823
"8640","LKA",1999,18663284
"8641","LKA",1976,14012899
"8642","LKA",2011,20398670
"8643","LKA",1978,14533690
"8644","LKA",2006,19695972
"8645","LKA",2013,20585000
"8646","LKA",1973,13252036
"8647","LKA",2003,19224037
"8648","LKA",1960,9874476
"8649","LKA",1986,16408859
"8650","LKA",1968,11937600
"8651","LKA",1996,18367288
"8652","LKA",1977,14273495
"8653","LKA",1990,17325773
"8654","LKA",1965,11110820
"8655","LKA",2016,21203000
"8656","LKA",1991,17535729
"8657","LKA",1969,12214956
"8658","LKA",1967,11657650
"8659","LKA",1975,13755146
"8660","LKA",2001,18911730
"8661","LKA",1989,17106753
"8662","SDN",2003,29460519
"8663","SDN",1998,26015521
"8664","SDN",1971,10621472
"8665","SDN",1980,14507468
"8666","SDN",1973,11343926
"8667","SDN",2007,32360621
"8668","SDN",2014,37977655
"8669","SDN",1966,9047798
"8670","SDN",1967,9337657
"8671","SDN",1962,8004121
"8672","SDN",2004,30214193
"8673","SDN",1978,13510421
"8674","SDN",1989,19476647
"8675","SDN",1981,15027248
"8676","SDN",1965,8770097
"8677","SDN",1992,21696244
"8678","SDN",1972,10974622
"8679","SDN",1993,22527834
"8680","SDN",1985,17210187
"8681","SDN",1982,15562125
"8682","SDN",1974,11732958
"8683","SDN",1976,12578407
"8684","SDN",2006,31661823
"8685","SDN",1969,9954410
"8686","SDN",2005,30949516
"8687","SDN",1996,24782383
"8688","SDN",2012,36193783
"8689","SDN",2013,37072550
"8690","SDN",2017,40813396
"8691","SDN",1977,13034625
"8692","SDN",2010,34545013
"8693","SDN",2009,33783788
"8694","SDN",1986,17757491
"8695","SDN",1964,8503994
"8696","SDN",1979,14002303
"8697","SDN",1960,7544491
"8698","SDN",2001,27971082
"8699","SDN",1990,20147590
"8700","SDN",1963,8248812
"8701","SDN",2008,33060837
"8702","SDN",1968,9639840
"8703","SDN",2016,39847440
"8704","SDN",1987,18303435
"8705","SDN",2015,38902950
"8706","SDN",1991,20891441
"8707","SDN",1997,25413917
"8708","SDN",1999,26626520
"8709","SDN",1970,10281700
"8710","SDN",2002,28704778
"8711","SDN",2000,27275015
"8712","SDN",1995,24094747
"8713","SDN",1983,16107620
"8714","SDN",1961,7769482
"8715","SDN",1975,12144135
"8716","SDN",1984,16657959
"8717","SDN",1988,18867560
"8718","SDN",2011,35349681
"8719","SDN",1994,23338464
"8720","SUR",1965,328936
"8721","SUR",1962,303895
"8722","SUR",2005,499464
"8723","SUR",1981,360143
"8724","SUR",1966,338158
"8725","SUR",2014,553273
"8726","SUR",1989,397085
"8727","SUR",2010,529131
"8728","SUR",1998,459831
"8729","SUR",1999,465385
"8730","SUR",2015,559143
"8731","SUR",1988,388881
"8732","SUR",2001,476579
"8733","SUR",1960,287871
"8734","SUR",1978,358099
"8735","SUR",1991,413005
"8736","SUR",2009,523111
"8737","SUR",1982,360920
"8738","SUR",1990,405168
"8739","SUR",1975,359226
"8740","SUR",1995,441851
"8741","SUR",1963,311947
"8742","SUR",1983,362276
"8743","SUR",1967,347660
"8744","SUR",1980,359519
"8745","SUR",1984,364733
"8746","SUR",2016,564888
"8747","SUR",2006,505295
"8748","SUR",1961,295916
"8749","SUR",1985,368638
"8750","SUR",1994,435105
"8751","SUR",2017,570496
"8752","SUR",1970,367931
"8753","SUR",1968,356550
"8754","SUR",2000,470949
"8755","SUR",1973,364915
"8756","SUR",1996,448213
"8757","SUR",1977,357659
"8758","SUR",2003,487942
"8759","SUR",2004,493679
"8760","SUR",2007,511181
"8761","SUR",1987,381037
"8762","SUR",1979,358818
"8763","SUR",1974,361667
"8764","SUR",1964,320270
"8765","SUR",2008,517123
"8766","SUR",1986,374140
"8767","SUR",1969,363575
"8768","SUR",1993,428030
"8769","SUR",2013,547291
"8770","SUR",1976,357953
"8771","SUR",2011,535179
"8772","SUR",1972,367907
"8773","SUR",1971,369236
"8774","SUR",2002,482235
"8775","SUR",2012,541245
"8776","SUR",1992,420655
"8777","SUR",1997,454161
"8778","SWE",1987,8397804
"8779","SWE",1988,8436489
"8780","SWE",1999,8857874
"8781","SWE",2003,8958229
"8782","SWE",1989,8492964
"8783","SWE",1998,8850974
"8784","SWE",2004,8993531
"8785","SWE",1981,8320503
"8786","SWE",1967,7867931
"8787","SWE",1993,8718561
"8788","SWE",2014,9696110
"8789","SWE",2013,9600379
"8790","SWE",1986,8369829
"8791","SWE",1985,8350386
"8792","SWE",1984,8336605
"8793","SWE",1977,8251540
"8794","SWE",1962,7561588
"8795","SWE",1979,8293678
"8796","SWE",1966,7807797
"8797","SWE",1994,8780745
"8798","SWE",2009,9298515
"8799","SWE",1980,8310531
"8800","SWE",1975,8192437
"8801","SWE",1976,8222286
"8802","SWE",1974,8159955
"8803","SWE",1965,7733853
"8804","SWE",2011,9449213
"8805","SWE",2015,9799186
"8806","SWE",2012,9519374
"8807","SWE",1978,8275599
"8808","SWE",2008,9219637
"8809","SWE",1970,8042801
"8810","SWE",2017,10057698
"8811","SWE",1983,8329033
"8812","SWE",2010,9378126
"8813","SWE",2000,8872109
"8814","SWE",1991,8617375
"8815","SWE",2005,9029572
"8816","SWE",1961,7519998
"8817","SWE",1969,7968072
"8818","SWE",1971,8098334
"8819","SWE",2002,8924958
"8820","SWE",1997,8846062
"8821","SWE",1968,7912273
"8822","SWE",1963,7604328
"8823","SWE",1973,8136312
"8824","SWE",1960,7484656
"8825","SWE",1972,8122300
"8826","SWE",2001,8895960
"8827","SWE",1996,8840998
"8828","SWE",2006,9080505
"8829","SWE",1990,8558835
"8830","SWE",2016,9923085
"8831","SWE",2007,9148092
"8832","SWE",1995,8826939
"8833","SWE",1992,8668067
"8834","SWE",1982,8325263
"8835","SWE",1964,7661354
"8836","CHE",2011,7912398
"8837","CHE",1962,5573815
"8838","CHE",1994,6993795
"8839","CHE",1993,6938265
"8840","CHE",1977,6281174
"8841","CHE",1982,6391309
"8842","CHE",2003,7339001
"8843","CHE",1995,7040687
"8844","CHE",1998,7110001
"8845","CHE",1986,6504124
"8846","CHE",1979,6294365
"8847","CHE",1983,6418773
"8848","CHE",2004,7389625
"8849","CHE",1985,6470365
"8850","CHE",1976,6302504
"8851","CHE",1966,5918002
"8852","CHE",1960,5327827
"8853","CHE",1968,6067714
"8854","CHE",1975,6338632
"8855","CHE",1999,7143991
"8856","CHE",1984,6441865
"8857","CHE",1987,6545106
"8858","CHE",2002,7284753
"8859","CHE",1997,7088906
"8860","CHE",1965,5856472
"8861","CHE",1981,6354074
"8862","CHE",2010,7824909
"8863","CHE",1967,5991785
"8864","CHE",2014,8188649
"8865","CHE",2008,7647675
"8866","CHE",1972,6260956
"8867","CHE",1992,6875364
"8868","CHE",1990,6715519
"8869","CHE",1973,6307347
"8870","CHE",2013,8089346
"8871","CHE",1964,5789228
"8872","CHE",2009,7743831
"8873","CHE",2000,7184250
"8874","CHE",2007,7551117
"8875","CHE",2006,7483934
"8876","CHE",1978,6281738
"8877","CHE",1970,6180877
"8878","CHE",1989,6646912
"8879","CHE",2012,7996861
"8880","CHE",1974,6341405
"8881","CHE",1991,6799978
"8882","CHE",1988,6593386
"8883","CHE",1971,6213399
"8884","CHE",1961,5434294
"8885","CHE",1969,6136387
"8886","CHE",1963,5694247
"8887","CHE",2017,8451840
"8888","CHE",1996,7071850
"8889","CHE",2001,7229854
"8890","CHE",2005,7437115
"8891","CHE",1980,6319408
"8892","CHE",2015,8282396
"8893","CHE",2016,8373338
"8894","TJK",1972,3111282
"8895","TJK",2015,8454028
"8896","TJK",1963,2318248
"8897","TJK",2013,8059769
"8898","TJK",1995,5764810
"8899","TJK",2008,7209930
"8900","TJK",1970,2930107
"8901","TJK",1974,3296103
"8902","TJK",1993,5593315
"8903","TJK",1964,2402477
"8904","TJK",2010,7527394
"8905","TJK",1996,5851355
"8906","TJK",1973,3203029
"8907","TJK",2009,7364753
"8908","TJK",1965,2487976
"8909","TJK",2003,6541547
"8910","TJK",1961,2159134
"8911","TJK",1981,4020821
"8912","TJK",2000,6216341
"8913","TJK",2006,6922587
"8914","TJK",1979,3794451
"8915","TJK",1986,4687325
"8916","TJK",1985,4537822
"8917","TJK",1988,5001169
"8918","TJK",2011,7697510
"8919","TJK",1975,3390941
"8920","TJK",2012,7874835
"8921","TJK",1977,3586515
"8922","TJK",1967,2662253
"8923","TJK",1992,5502494
"8924","TJK",2016,8663579
"8925","TJK",1989,5149874
"8926","TJK",1960,2087049
"8927","TJK",1991,5400630
"8928","TJK",2004,6662389
"8929","TJK",1999,6119661
"8930","TJK",1983,4265274
"8931","TJK",2017,8880268
"8932","TJK",2005,6789321
"8933","TJK",1976,3487652
"8934","TJK",1978,3688419
"8935","TJK",1982,4140295
"8936","TJK",1966,2574511
"8937","TJK",1968,2750928
"8938","TJK",1971,3020413
"8939","TJK",1987,4844002
"8940","TJK",1990,5283814
"8941","TJK",1984,4397562
"8942","TJK",1998,6027388
"8943","TJK",1980,3905446
"8944","TJK",2002,6426867
"8945","TJK",1962,2236574
"8946","TJK",1969,2840262
"8947","TJK",1994,5679167
"8948","TJK",2001,6318513
"8949","TJK",2014,8252833
"8950","TJK",1997,5938405
"8951","TJK",2007,7062672
"8952","TZA",1986,22296286
"8953","TZA",1999,32682239
"8954","TZA",1984,20981776
"8955","TZA",2008,41853944
"8956","TZA",1980,18538259
"8957","TZA",1998,31924196
"8958","TZA",2007,40681414
"8959","TZA",2013,48482266
"8960","TZA",1968,12725522
"8961","TZA",1966,11985440
"8962","TZA",1976,16390159
"8963","TZA",2011,45673338
"8964","TZA",2003,36337782
"8965","TZA",1978,17432757
"8966","TZA",1994,28792639
"8967","TZA",2017,54663906
"8968","TZA",1992,26961197
"8969","TZA",1993,27887203
"8970","TZA",1965,11634832
"8971","TZA",1975,15885229
"8972","TZA",1974,15388936
"8973","TZA",1967,12348189
"8974","TZA",1997,31192857
"8975","TZA",2002,35334788
"8976","TZA",2010,44346525
"8977","TZA",1969,13120580
"8978","TZA",2012,47052481
"8979","TZA",2005,38450320
"8980","TZA",2004,37379767
"8981","TZA",1961,10346697
"8982","TZA",1977,16905214
"8983","TZA",1981,19120680
"8984","TZA",1995,29649135
"8985","TZA",2006,39548663
"8986","TZA",1996,30444526
"8987","TZA",1979,17976222
"8988","TZA",1972,14428340
"8989","TZA",1963,10968195
"8990","TZA",1970,13535481
"8991","TZA",1971,13971695
"8992","TZA",1964,11295681
"8993","TZA",1982,19723322
"8994","TZA",1983,20344547
"8995","TZA",2000,33499180
"8996","TZA",2009,43073834
"8997","TZA",2014,49959822
"8998","TZA",2015,51482633
"8999","TZA",2001,34385856
"9000","TZA",2016,53050790
"9001","TZA",1987,22971200
"9002","TZA",1973,14902263
"9003","TZA",1989,24411738
"9004","TZA",1985,21633796
"9005","TZA",1990,25203845
"9006","TZA",1962,10651962
"9007","TZA",1991,26056594
"9008","TZA",1988,23670808
"9009","TZA",1960,10052152
"9010","THA",2015,68714511
"9011","THA",2000,62952642
"9012","THA",1980,47374472
"9013","THA",1976,43377271
"9014","THA",1962,29080938
"9015","THA",1993,58337773
"9016","THA",1972,39058603
"9017","THA",2001,63539196
"9018","THA",1973,40159582
"9019","THA",1964,30881138
"9020","THA",1969,35827092
"9021","THA",1984,51094868
"9022","THA",2010,67195028
"9023","THA",1982,49255900
"9024","THA",1960,27397207
"9025","THA",2016,68971331
"9026","THA",1987,53945881
"9027","THA",1995,59467274
"9028","THA",2005,65416189
"9029","THA",1998,61585103
"9030","THA",2008,66530984
"9031","THA",1996,60130186
"9032","THA",1990,56558186
"9033","THA",2011,67518382
"9034","THA",2006,65812536
"9035","THA",1975,42326312
"9036","THA",1991,57232465
"9037","THA",1985,52026901
"9038","THA",1989,55772169
"9039","THA",2009,66866839
"9040","THA",2017,69209858
"9041","THA",2007,66182067
"9042","THA",1961,28224187
"9043","THA",2013,68144501
"9044","THA",1981,48326274
"9045","THA",1963,29966865
"9046","THA",1974,41252324
"9047","THA",2012,67835957
"9048","THA",1977,44405904
"9049","THA",1999,62298571
"9050","THA",2004,64995299
"9051","THA",2003,64549866
"9052","THA",1970,36884536
"9053","THA",1968,34791409
"9054","THA",1986,52980094
"9055","THA",1983,50173924
"9056","THA",1978,45413080
"9057","THA",1965,31822660
"9058","THA",1971,37963278
"9059","THA",2014,68438730
"9060","THA",1994,58875269
"9061","THA",1997,60846582
"9062","THA",1966,32789130
"9063","THA",1979,46401754
"9064","THA",1988,54891520
"9065","THA",1967,33778799
"9066","THA",2002,64069087
"9067","THA",1992,57811021
"9068","TGO",1973,2303345
"9069","TGO",1967,1855442
"9070","TGO",1980,2720839
"9071","TGO",1971,2185662
"9072","TGO",1969,2034907
"9073","TGO",1979,2642696
"9074","TGO",1972,2247582
"9075","TGO",1970,2115522
"9076","TGO",2001,5062567
"9077","TGO",1997,4485951
"9078","TGO",1975,2410446
"9079","TGO",2016,7509952
"9080","TGO",2011,6595943
"9081","TGO",1991,3862992
"9082","TGO",1977,2518457
"9083","TGO",1963,1631764
"9084","TGO",2007,5920359
"9085","TGO",1968,1945780
"9086","TGO",1976,2464423
"9087","TGO",1965,1708630
"9088","TGO",2005,5611640
"9089","TGO",1964,1662073
"9090","TGO",1995,4226291
"9091","TGO",1985,3252994
"9092","TGO",1993,4029053
"9093","TGO",1960,1580513
"9094","TGO",1996,4348805
"9095","TGO",1978,2576292
"9096","TGO",1966,1774029
"9097","TGO",2012,6773807
"9098","TGO",2002,5197031
"9099","TGO",2006,5762880
"9100","TGO",1984,3140846
"9101","TGO",2009,6250835
"9102","TGO",1992,3945905
"9103","TGO",1974,2356622
"9104","TGO",1990,3774312
"9105","TGO",1981,2812307
"9106","TGO",2015,7323158
"9107","TGO",2014,7137997
"9108","TGO",2010,6421679
"9109","TGO",2017,7698475
"9110","TGO",1961,1597526
"9111","TGO",2008,6083420
"9112","TGO",2000,4924402
"9113","TGO",1999,4780448
"9114","TGO",1998,4632446
"9115","TGO",1983,3026973
"9116","TGO",1994,4120616
"9117","TGO",1988,3577468
"9118","TGO",1989,3678567
"9119","TGO",1987,3471739
"9120","TGO",2003,5330639
"9121","TGO",2004,5467766
"9122","TGO",2013,6954721
"9123","TGO",1982,2915620
"9124","TGO",1962,1612755
"9125","TGO",1986,3363042
"9126","TON",1974,87582
"9127","TON",2015,100781
"9128","TON",2013,101768
"9129","TON",2017,101998
"9130","TON",1999,97482
"9131","TON",2000,97973
"9132","TON",2014,101028
"9133","TON",1977,90273
"9134","TON",1983,93729
"9135","TON",1990,95069
"9136","TON",2009,103890
"9137","TON",1995,95976
"9138","TON",1962,66235
"9139","TON",1966,76771
"9140","TON",1985,93896
"9141","TON",1967,79029
"9142","TON",1978,91335
"9143","TON",1960,61577
"9144","TON",2007,102581
"9145","TON",1963,68981
"9146","TON",1972,86323
"9147","TON",1965,74345
"9148","TON",2005,100905
"9149","TON",1997,96619
"9150","TON",1984,93788
"9151","TON",1971,85499
"9152","TON",1981,93409
"9153","TON",2004,100218
"9154","TON",1993,95557
"9155","TON",1991,95246
"9156","TON",1986,94088
"9157","TON",2012,102737
"9158","TON",1975,88318
"9159","TON",1989,94851
"9160","TON",1988,94591
"9161","TON",2010,103986
"9162","TON",1987,94321
"9163","TON",2008,103379
"9164","TON",2003,99589
"9165","TON",1982,93641
