"","Country Code","year","value"
"6989","NLD","2011",904085980796.018
"6990","NOR","2011",498283438454.281
"6991","NPL","2011",18913574370.76
"6992","NRU","2011",66055407.6703145
"6993","NZL","2011",168510189201.494
"6994","OMN","2011",67872692582.2437
"6995","PAK","2011",213587413183.996
"6996","PAN","2011",34686200000
"6997","PER","2011",171761737046.585
"6998","PHL","2011",234216730703.914
"6999","PNG","2011",17984910495.726
"7000","POL","2011",528301269069.799
"7001","PRI","2011",100351700000
"7002","PRT","2011",244797226567.109
"7003","PRY","2011",33715524703.9288
"7004","QAT","2011",167775268614.037
"7005","ROU","2011",183326740143.016
"7006","RWA","2011",6884889635.54451
"7007","SAU","2011",671238840108.229
"7008","SDN","2011",57060450038.1388
"7009","SEN","2011",17902207621.6248
"7010","SGP","2011",279351168707.267
"7011","SLB","2011",1049952233.25874
"7012","SLE","2011",2942546781.04548
"7013","SLV","2011",20283790000
"7014","SRB","2011",49258136128.9672
"7015","SSD","2011",14907308932.7534
"7016","STP","2011",231488665.218885
"7017","SUR","2011",4422276621.78703
"7018","SVN","2011",51516366654.8197
"7019","SWE","2011",574094112972.733
"7020","SWZ","2011",4820499497.32134
"7021","SYC","2011",1065826669.89742
"7022","TCA","2011",728789600
"7023","TCD","2011",12172309522.6171
"7024","TGO","2011",3872459249.74631
"7025","THA","2011",370819140946.553
"7026","TJK","2011",6522732202.50748
"7027","TKM","2011",29233333333.3333
"7028","TON","2011",414523388.461329
"7029","TTO","2011",25433011405.3017
"7030","TUN","2011",45810626509.4474
"7031","TUR","2011",838785707000.17
"7032","TZA","2011",34657139495.4031
"7033","UGA","2011",27752712167.4799
"7034","UKR","2011",163159671670.265
"7035","URY","2011",47962439302.6658
"7036","USA","2011",15542581104000
"7037","UZB","2011",56516280748.3777
"7038","VNM","2011",135539438559.709
"7039","VUT","2011",792149700.679116
"7040","WLD","2011",73460345663712
"7041","WSM","2011",737401692.217475
"7042","XKX","2011",6701698218.26281
"7043","ZAF","2011",416418874936.304
"7044","ZMB","2011",23459515275.5776
"7045","ZWE","2011",14101920300
"7046","ABW","2012",2534636871.50838
"7047","AFG","2012",20001598505.7042
"7048","AGO","2012",128052853643.106
"7049","ALB","2012",12319830252.4768
"7050","ARE","2012",374590605854.323
"7051","ARG","2012",545982375701.128
"7052","ARM","2012",10619320048.5857
"7053","ASM","2012",6.44e+08
"7054","ATG","2012",1199948148.14815
"7055","AUS","2012",1546151783872.96
"7056","AUT","2012",409425234155.263
"7057","AZE","2012",69683935845.2139
"7058","BDI","2012",2333308099.46249
"7059","BEL","2012",496181260258.3
"7060","BEN","2012",11141358945.1349
"7061","BFA","2012",12561016091.4673
"7062","BGD","2012",133355749482.478
"7063","BGR","2012",54033250328.5151
"7064","BHR","2012",30749308510.6383
"7065","BIH","2012",17226849297.07
"7066","BLR","2012",65685102554.8759
"7067","BLZ","2012",1522900000
"7068","BMU","2012",6378188000
"7069","BOL","2012",27084497482.8616
"7070","BRA","2012",2465188674415.03
"7071","BRB","2012",4.61e+09
"7072","BTN","2012",1781281281.57912
"7073","BWA","2012",14380004175.1194
"7074","CAF","2012",2510126699.05356
"7075","CAN","2012",1828689329348.99
"7076","CHE","2012",668043613696.287
"7077","CHL","2012",267122320056.702
"7078","CHN","2012",8532229986993.65
"7079","CMR","2012",29102772799.0038
"7080","COL","2012",370921320483.841
"7081","COM","2012",1015843368.79008
"7082","CRI","2012",46473128285.5589
"7083","CUB","2012",7.3141e+10
"7084","CYM","2012",4291158967.90881
"7085","CYP","2012",24978513426.6992
"7086","DEU","2012",3527344944139.83
"7087","DJI","2012",1353632941.5207
"7088","DMA","2012",485996296.296296
"7089","DNK","2012",327148943812.137
"7090","DOM","2012",60681537194.7076
"7091","DZA","2012",209021250805.932
"7092","ECU","2012",87924544000
"7093","ESP","2012",1324820091194.67
"7094","EST","2012",23192708981.8446
"7095","ETH","2012",43310721414.0829
"7096","FIN","2012",258304834621.605
"7097","FJI","2012",3972012570.53467
"7098","FRA","2012",2683825225092.63
"7099","GAB","2012",17170465294.0332
"7100","GBR","2012",2704887678386.72
"7101","GEO","2012",16488403076.3641
"7102","GHA","2012",41270954737.2459
"7103","GIN","2012",7638045254.42864
"7104","GNB","2012",989271229.637162
"7105","GNQ","2012",22388345810.2466
"7106","GRC","2012",245670666767.533
"7107","GRD","2012",799882259.259259
"7108","GRL","2012",2609667673.71601
"7109","GTM","2012",50388460924.7345
"7110","GUM","2012",5.199e+09
"7111","GUY","2012",4063090015.91812
"7112","HND","2012",18528601901.324
"7113","HRV","2012",56580819623.8529
"7114","HTI","2012",13708931889.7884
"7115","HUN","2012",128475498380.379
"7116","IDN","2012",917869910105.749
"7117","IND","2012",1827637859135.7
"7118","IRL","2012",224999484361.826
"7119","IRQ","2012",217807625616.475
"7120","ISL","2012",14724078148.3168
"7121","ISR","2012",257180147032.142
"7122","ITA","2012",2087077032435.15
"7123","JAM","2012",14807086889.2099
"7124","JOR","2012",31634561670.4356
"7125","JPN","2012",6203213121334.12
"7126","KAZ","2012",207998568865.789
"7127","KEN","2012",50412754861.0191
"7128","KHM","2012",14054443213.4639
"7129","KIR","2012",190243321.598675
"7130","KWT","2012",174070382279.385
"7131","LBN","2012",44035991745.6716
"7132","LBR","2012",2.721e+09
"7133","LBY","2012",81873662518.8238
"7134","LKA","2012",68434409315.1123
"7135","LSO","2012",2526185314.17438
"7136","LTU","2012",42943442157.7701
"7137","LUX","2012",56677961787.0717
"7138","LVA","2012",28330632928.5559
"7139","MAR","2012",98266306615.3632
"7140","MDA","2012",8709165249.26928
"7141","MDG","2012",11578978052.8789
"7142","MDV","2012",2886170571.69634
"7143","MEX","2012",1201089987015.45
"7144","MKD","2012",9745251126.0109
"7145","MLI","2012",12441946098.4018
"7146","MLT","2012",9462238256.97848
"7147","MNE","2012",4087561649.51236
"7148","MNG","2012",12292770631.1967
"7149","MNP","2012",7.51e+08
"7150","MOZ","2012",16350804543.0515
"7151","MRT","2012",6728208836.22143
"7152","MUS","2012",11668685524.1265
"7153","MWI","2012",6028487928.83351
"7154","MYS","2012",314443149443.149
"7155","NAM","2012",13041886316.4832
"7156","NER","2012",9426913349.22319
"7157","NGA","2012",455501524575.498
"7158","NIC","2012",10532049076.9407
"7159","NLD","2012",838971306990.906
"7160","NOR","2012",509506317146.541
"7161","NPL","2012",18851513891.066
"7162","NRU","2012",96927201.4848422
"7163","NZL","2012",176247979235.906
"7164","OMN","2012",76511059935.9394
"7165","PAK","2012",224383620829.57
"7166","PAN","2012",40429700000
"7167","PER","2012",192648999090.082
"7168","PHL","2012",261920542606.89
"7169","PNG","2012",21295659249.2443
"7170","POL","2012",498523568248.119
"7171","PRI","2012",101564800000
"7172","PRT","2012",216236608773.976
"7173","PRY","2012",33283228891.0923
"7174","QAT","2012",186833502362.128
"7175","ROU","2012",170635805316.879
"7176","RWA","2012",7655138385.44374
"7177","SAU","2012",735974843348.664
"7178","SDN","2012",52766746152.1786
"7179","SEN","2012",17824398468.8858
"7180","SGP","2012",295087220933.024
"7181","SLB","2012",1190994126.60431
"7182","SLE","2012",3801862611.36414
"7183","SLV","2012",21386140000
"7184","SRB","2012",43309252921.0567
"7185","SSD","2012",11931472169.4915
"7186","STP","2012",250680453.148915
"7187","SUR","2012",4.98e+09
"7188","SVN","2012",46580457470.2769
"7189","SWE","2012",552483727282.802
"7190","SWZ","2012",4886658806.33374
"7191","SYC","2012",1060226125.62616
"7192","TCA","2012",727161000
"7193","TCD","2012",12367363677.6199
"7194","TGO","2012",3873308389.30006
"7195","THA","2012",397558222957.17
"7196","TJK","2012",7633049792.09321
"7197","TKM","2012",35164210526.3158
"7198","TON","2012",470714083.426751
"7199","TTO","2012",25763220107.0051
"7200","TUN","2012",45044112939.3687
"7201","TUR","2012",880555967207.49
"7202","TZA","2012",39650530214.3287
"7203","UGA","2012",27188666946.7055
"7204","UKR","2012",175781379051.433
"7205","URY","2012",51264390114.2305
"7206","USA","2012",16197007349000
"7207","UZB","2012",63628854498.5024
"7208","VNM","2012",155820001920.492
"7209","VUT","2012",781702874.106058
"7210","WLD","2012",75161778950115.1
"7211","WSM","2012",760549587.136028
"7212","XKX","2012",6499807272.26005
"7213","ZAF","2012",396332702639.496
"7214","ZMB","2012",25503060420.026
"7215","ZWE","2012",17114849900
"7216","ABW","2013",2701675977.65363
"7217","AFG","2013",20561069558.2152
"7218","AGO","2013",136709862831.194
"7219","ALB","2013",12776217194.7928
"7220","ARE","2013",390107556160.654
"7221","ARG","2013",552025140252.246
"7222","ARM","2013",11121465767.4067
"7223","ASM","2013",6.41e+08
"7224","ATG","2013",1181448148.14815
"7225","AUS","2013",1576184467015.49
"7226","AUT","2013",430068712971.867
"7227","AZE","2013",74164435946.4627
"7228","BDI","2013",2451625332.74584
"7229","BEL","2013",521642714407.843
"7230","BEN","2013",12517845732.2095
"7231","BFA","2013",13444301139.1384
"7232","BGD","2013",149990451022.29
"7233","BGR","2013",55615397665.5809
"7234","BHR","2013",32539468085.1064
"7235","BIH","2013",18178503835.4491
"7236","BLR","2013",75527984234.2342
"7237","BLZ","2013",1579400000
"7238","BMU","2013",6465756000
"7239","BOL","2013",30659338880.3786
"7240","BRA","2013",2472806919901.67
"7241","BRB","2013",4.677e+09
"7242","BTN","2013",1756215665.09323
"7243","BWA","2013",14901750991.2012
"7244","CAF","2013",1691544192.38242
"7245","CAN","2013",1847208522155.34
"7246","CHE","2013",688504173431.454
"7247","CHL","2013",278384345259.377
"7248","CHN","2013",9570406235659.64
"7249","CMR","2013",32357345500.9885
"7250","COL","2013",382116126448.555
"7251","COM","2013",1116224161.07781
"7252","CRI","2013",49745088111.6953
"7253","CUB","2013",7.7148e+10
"7254","CYM","2013",4405954696.16336
"7255","CYP","2013",23900872625.8467
"7256","DEU","2013",3732743446218.92
"7257","DJI","2013",2042817162.85639
"7258","DMA","2013",498296296.296296
"7259","DNK","2013",343584391647.927
"7260","DOM","2013",62682163837.6521
"7261","DZA","2013",209724351221.97
"7262","ECU","2013",95129659000
"7263","ESP","2013",1354757433212.72
"7264","EST","2013",25271406707.566
"7265","ETH","2013",47648211133.2183
"7266","FIN","2013",271285280621.373
"7267","FJI","2013",4190143206.25611
"7268","FRA","2013",2811077725703.59
"7269","GAB","2013",17595745653.3676
"7270","GBR","2013",2786022872706.81
"7271","GEO","2013",17189551520.9811
"7272","GHA","2013",62405374785.5052
"7273","GIN","2013",8376613843.27265
"7274","GNB","2013",1046087417.96916
"7275","GNQ","2013",21948835350.3425
"7276","GRC","2013",239862011051.781
"7277","GRD","2013",842620111.111111
"7278","GRL","2013",2684952726.88425
"7279","GTM","2013",52996540576.3161
"7280","GUM","2013",5.336e+09
"7281","GUY","2013",4167801802.58255
"7282","HND","2013",18499710127.8385
"7283","HRV","2013",58194069434.1423
"7284","HTI","2013",14498080022.6317
"7285","HUN","2013",135411698965.109
"7286","IDN","2013",912524136718.018
"7287","IND","2013",1856722121394.53
"7288","IRL","2013",238543539440.554
"7289","IRQ","2013",234648370497.427
"7290","ISL","2013",16033517403.2062
"7291","ISR","2013",292636164056.027
"7292","ITA","2013",2141315327318.21
"7293","JAM","2013",14262589157.7413
"7294","JOR","2013",34454440180.6582
"7295","JPN","2013",5155717056270.83
"7296","KAZ","2013",236634552078.102
"7297","KEN","2013",55096728047.9408
"7298","KHM","2013",15227991395.2201
"7299","KIR","2013",185113921.606488
"7300","KWT","2013",174161142454.161
"7301","LBN","2013",46909335135.1244
"7302","LBR","2013",3.067e+09
"7303","LBY","2013",65502870173.7831
"7304","LKA","2013",74317806538.3632
"7305","LSO","2013",2421470018.23985
"7306","LTU","2013",46514471181.9327
"7307","LUX","2013",61739352212.3049
"7308","LVA","2013",30432796305.7043
"7309","MAR","2013",106825649872.108
"7310","MDA","2013",9496684701.43325
"7311","MDG","2013",12423557906.9182
"7312","MDV","2013",3295011381.75405
"7313","MEX","2013",1274443084716.57
"7314","MKD","2013",10817712138.9451
"7315","MLI","2013",13242680704.5961
"7316","MLT","2013",10551661220.181
"7317","MNE","2013",4464502433.55448
"7318","MNG","2013",12582122604.1921
"7319","MNP","2013",7.82e+08
"7320","MOZ","2013",16974320551.0213
"7321","MRT","2013",7223063169.72749
"7322","MUS","2013",12129642296.4425
"7323","MWI","2013",5518880768.57955
"7324","MYS","2013",323277158906.979
"7325","NAM","2013",12011207741.4591
"7326","NER","2013",10224897934.722
"7327","NGA","2013",508692961937.492
"7328","NIC","2013",10982938825.6994
"7329","NLD","2013",876923518850.405
"7330","NOR","2013",522761531914.894
"7331","NPL","2013",19271168018.482
"7332","NRU","2013",98491843.6441982
"7333","NZL","2013",190845889949.764
"7334","OMN","2013",78555637365.2291
"7335","PAK","2013",231218567178.979
"7336","PAN","2013",4.56e+10
"7337","PER","2013",201175469114.327
"7338","PHL","2013",283902829721.087
"7339","PNG","2013",21261432774.5023
"7340","POL","2013",521016262734.924
"7341","PRI","2013",1.0245e+11
"7342","PRT","2013",226369502104.236
"7343","PRY","2013",38585317742.9809
"7344","QAT","2013",198727642979.297
"7345","ROU","2013",190801346194.297
"7346","RWA","2013",7819538349.2413
"7347","SAU","2013",746647127407.619
"7348","SDN","2013",57730380599.5285
"7349","SEN","2013",18965572150.2913
"7350","SGP","2013",307576360584.992
"7351","SLB","2013",1284698922.22785
"7352","SLE","2013",4920343194.99339
"7353","SLV","2013",21990970000
"7354","SRB","2013",48394239474.6762
"7355","SSD","2013",18426469016.9492
"7356","STP","2013",300553785.023867
"7357","SUR","2013",5145757575.75758
"7358","SVN","2013",48401896808.3064
"7359","SWE","2013",586841821796.891
"7360","SWZ","2013",4597702903.12892
"7361","SYC","2013",1328157608.83087
"7362","TCA","2013",754238000
"7363","TCD","2013",12953535495.8781
"7364","TGO","2013",4321655656.33177
"7365","THA","2013",420333203150.426
"7366","TJK","2013",8448469837.53831
"7367","TKM","2013",39197543859.6491
"7368","TON","2013",450643615.180528
"7369","TTO","2013",27268478564.5547
"7370","TUN","2013",46251061734.4741
"7371","TUR","2013",957799371565.729
"7372","TZA","2013",45680532613.7591
"7373","UGA","2013",28791625559.2282
"7374","UKR","2013",183310146378.081
"7375","URY","2013",57531233351.2089
"7376","USA","2013",16784849196000
"7377","UZB","2013",68997168337.6782
"7378","VNM","2013",171222025117.381
"7379","VUT","2013",801787555.861121
"7380","WLD","2013",77316336530735.1
"7381","WSM","2013",770021663.967789
"7382","XKX","2013",7074777526.896
"7383","ZAF","2013",366829390478.954
"7384","ZMB","2013",28045553105.1354
"7385","ZWE","2013",19091020000
"7386","ABW","2014",2765363128.49162
"7387","AFG","2014",20484885119.7348
"7388","AGO","2014",145712200312.505
"7389","ALB","2014",13228144008.3428
"7390","ARE","2014",403137100068.074
"7391","ARG","2014",526319673731.638
"7392","ARM","2014",11609512939.7542
"7393","ASM","2014",6.42e+08
"7394","ATG","2014",1249733333.33333
"7395","AUS","2014",1467483705131.74
"7396","AUT","2014",441996131736.508
"7397","AZE","2014",75244294275.1498
"7398","BDI","2014",2705783272.07443
"7399","BEL","2014",534678075827.361
"7400","BEN","2014",13284528654.0574
"7401","BFA","2014",13943016923.9017
"7402","BGD","2014",172885454931.453
"7403","BGR","2014",56901994980.3283
"7404","BHR","2014",33387712765.9574
"7405","BIH","2014",18558343508.3435
"7406","BLR","2014",78813839984.3506
"7407","BLZ","2014",1662800000
"7408","BMU","2014",6413988000
"7409","BOL","2014",32996188012.6821
"7410","BRA","2014",2455993625159.37
"7411","BRB","2014",4696500000
"7412","BTN","2014",1907090813.45906
"7413","BWA","2014",16250781586.6579
"7414","CAF","2014",1894813504.52945
"7415","CAN","2014",1803533209844.65
"7416","CHE","2014",709182559935.301
"7417","CHL","2014",260541629960.664
"7418","CHN","2014",10475682920594.5
"7419","CMR","2014",34989493826.2179
"7420","COL","2014",381112119657.445
"7421","COM","2014",1149587651.69395
"7422","CRI","2014",50577769837.7462
"7423","CUB","2014",8.0656e+10
"7424","CYM","2014",4563017851.62436
"7425","CYP","2014",23156850006.6427
"7426","DEU","2014",3883920155292.26
"7427","DJI","2014",2214681573.56933
"7428","DMA","2014",520207407.407407
"7429","DNK","2014",352993631617.708
"7430","DOM","2014",67179914026.2773
"7431","DZA","2014",213860450595.829
"7432","ECU","2014",101726331000
"7433","ESP","2014",1369398844599.58
"7434","EST","2014",26773473625.1921
"7435","ETH","2014",55612228233.5179
"7436","FIN","2014",274497230802.958
"7437","FJI","2014",4856963251.97477
"7438","FRA","2014",2852165760630.27
"7439","GAB","2014",18203968001.8908
"7440","GBR","2014",3063803240208.01
"7441","GEO","2014",17627003454.7205
"7442","GHA","2014",53660342159.7735
"7443","GIN","2014",8778473614.54728
"7444","GNB","2014",1054915645.19654
"7445","GNQ","2014",21765454404.421
"7446","GRC","2014",237029578730.029
"7447","GRD","2014",911497407.407407
"7448","GRL","2014",2842048997.77283
"7449","GTM","2014",57852399705.1292
"7450","GUM","2014",5.538e+09
"7451","GUY","2014",4127664335.82693
"7452","HND","2014",19756494434.7031
"7453","HRV","2014",57639588805.5871
"7454","HTI","2014",14790765759.5274
"7455","HUN","2014",140765018880.633
"7456","IDN","2014",890814755233.225
"7457","IND","2014",2039127446298.55
"7458","IRL","2014",258471884599.611
"7459","IRQ","2014",234648370506.003
"7460","ISL","2014",17758050015.5425
"7461","ISR","2014",309558454690.917
"7462","ITA","2014",2159133919743.77
"7463","JAM","2014",13897804560.3487
"7464","JOR","2014",36847643587.2383
"7465","JPN","2014",4850413536037.84
"7466","KAZ","2014",221415572819.5
"7467","KEN","2014",61448046801.6041
"7468","KHM","2014",16702610842.4025
"7469","KIR","2014",179703443.302686
"7470","KWT","2014",162631412508.784
"7471","LBN","2014",48134486624.6103
"7472","LBR","2014",3.144e+09
"7473","LBY","2014",41142722414.3351
"7474","LKA","2014",79356449840.5771
"7475","LSO","2014",2499803984.26198
"7476","LTU","2014",48574531941.9167
"7477","LUX","2014",66103853236.7572
"7478","LVA","2014",31329367172.7409
"7479","MAR","2014",110081248587.369
"7480","MDA","2014",9510219299.49557
"7481","MDG","2014",12522959157.2295
"7482","MDV","2014",3697351594.22359
"7483","MEX","2014",1315351183524.54
"7484","MKD","2014",11362272837.8818
"7485","MLI","2014",14364859445.8846
"7486","MLT","2014",11626281449.5909
"7487","MNE","2014",4587741791.10639
"7488","MNG","2014",12226514722.0861
"7489","MNP","2014",8.45e+08
"7490","MOZ","2014",17716084107.5888
"7491","MRT","2014",6592537781.81518
"7492","MUS","2014",12803445933.5894
"7493","MWI","2014",6047813437.31804
"7494","MYS","2014",338061963396.376
"7495","NAM","2014",12356482988.8683
"7496","NER","2014",10862944203.5591
"7497","NGA","2014",546676374567.721
"7498","NIC","2014",11880434070.7811
"7499","NLD","2014",890981311077.658
"7500","NOR","2014",498410050251.256
"7501","NPL","2014",20002968837.9471
"7502","NRU","2014",104654365.188653
"7503","NZL","2014",200921936786.219
"7504","OMN","2014",80686854742.6073
"7505","PAK","2014",244360888750.807
"7506","PAN","2014",49921500000
"7507","PER","2014",200789362451.567
"7508","PHL","2014",297483553299.658
"7509","PNG","2014",23210682536.8359
"7510","POL","2014",542477096211.761
"7511","PRI","2014",102445800000
"7512","PRT","2014",229596170846.995
"7513","PRY","2014",40276532540.8812
"7514","QAT","2014",206224598564.624
"7515","ROU","2014",199959363430.073
"7516","RWA","2014",8246166341.35632
"7517","SAU","2014",756350347320.381
"7518","SDN","2014",64941713057.3775
"7519","SEN","2014",19797254643.1212
"7520","SGP","2014",314851156183.411
"7521","SLB","2014",1335538893.33315
"7522","SLE","2014",5015157815.73406
"7523","SLV","2014",22593480000
"7524","SRB","2014",47062206677.6539
"7525","SSD","2014",13962212847.4576
"7526","STP","2014",346527949.761506
"7527","SUR","2014",5240606060.60606
"7528","SVN","2014",49930685013.4603
"7529","SWE","2014",581964017237.095
"7530","SWZ","2014",4422304974.7989
"7531","SYC","2014",1343007845.04468
"7532","TCA","2014",841070000
"7533","TCD","2014",13940768065.6063
"7534","TGO","2014",4574986536.90791
"7535","THA","2014",407339361695.577
"7536","TJK","2014",9112544556.05962
"7537","TKM","2014",43524210526.3158
"7538","TON","2014",439878828.008608
"7539","TTO","2014",27615843098.0949
"7540","TUN","2014",47632326088.237
"7541","TUR","2014",938934394763.917
"7542","TZA","2014",49964788814.0926
"7543","UGA","2014",32472363451.8826
"7544","UKR","2014",133503411375.739
"7545","URY","2014",57236013087.7063
"7546","USA","2014",17527163695000
"7547","UZB","2014",76658542757.4707
"7548","VNM","2014",186204652922.262
"7549","VUT","2014",814954306.971033
"7550","WLD","2014",79453254441374.8
"7551","WSM","2014",756919917.334022
"7552","XKX","2014",7396705194.63266
"7553","ZAF","2014",350904575292.317
"7554","ZMB","2014",27150728123.781
"7555","ZWE","2014",19495519600
"7556","ABW","2015",2919553072.6257
"7557","AFG","2015",19907111418.9938
"7558","AGO","2015",116193649124.151
"7559","ALB","2015",11386846319.1589
"7560","ARE","2015",358135057862.492
"7561","ARG","2015",594749285413.212
"7562","ARM","2015",10553337672.9872
"7563","ASM","2015",6.61e+08
"7564","ATG","2015",1336692592.59259
"7565","AUS","2015",1351693984524.5
"7566","AUT","2015",381817565893.574
"7567","AZE","2015",53074370486.0433
"7568","BDI","2015",3104394858.11518
"7569","BEL","2015",462149679343.822
"7570","BEN","2015",11388160958.249
"7571","BFA","2015",11832159275.603
"7572","BGD","2015",195078678697.23
"7573","BGR","2015",50647442756.7445
"7574","BHR","2015",31050638297.8723
"7575","BIH","2015",16211541820.2438
"7576","BLR","2015",56454734396.5842
"7577","BLZ","2015",1723800000
"7578","BMU","2015",6654541000
"7579","BOL","2015",33000198248.3362
"7580","BRA","2015",1802214373741.32
"7581","BRB","2015",4.715e+09
"7582","BTN","2015",2003598212.99135
"7583","BWA","2015",14420593484.0557
"7584","CAF","2015",1695825708.45604
"7585","CAN","2015",1556129524418.21
"7586","CHE","2015",679832292004.984
"7587","CHL","2015",243919085308.936
"7588","CHN","2015",11061553079876.4
"7589","CMR","2015",30928653813.8538
"7590","COL","2015",293481748240.779
"7591","COM","2015",966029542.038859
"7592","CRI","2015",54775994478.5095
"7593","CUB","2015",8.7133e+10
"7594","CYM","2015",4708336756.08849
"7595","CYP","2015",19842404304.8929
"7596","DEU","2015",3356235704119.75
"7597","DJI","2015",2430287967.02678
"7598","DMA","2015",540737037.037037
"7599","DNK","2015",302673070846.857
"7600","DOM","2015",71164825257.7372
"7601","DZA","2015",166361491140.753
"7602","ECU","2015",99290381000
"7603","ESP","2015",1195119269971.52
"7604","EST","2015",23048864242.6072
"7605","ETH","2015",64589334978.8013
"7606","FIN","2015",234440080998.273
"7607","FJI","2015",4682546881.15833
"7608","FRA","2015",2438207896251.84
"7609","GAB","2015",14383107714.0388
"7610","GBR","2015",2928591002002.51
"7611","GEO","2015",14953950557.4406
"7612","GHA","2015",48564863888.4402
"7613","GIN","2015",8794202443.67366
"7614","GNB","2015",1048229629.42039
"7615","GNQ","2015",13185496836.4124
"7616","GRC","2015",196591353872.132
"7617","GRD","2015",997007925.925926
"7618","GRL","2015",2499115623.00272
"7619","GTM","2015",62186186575.7433
"7620","GUM","2015",5.71e+09
"7621","GUY","2015",4279840361.74334
"7622","HND","2015",20979767785.2104
"7623","HRV","2015",49525747503.8149
"7624","HTI","2015",14857386163.9184
"7625","HUN","2015",125074286021.14
"7626","IDN","2015",860854235065.079
"7627","IND","2015",2103587817041.78
"7628","IRL","2015",291499812214.551
"7629","IRQ","2015",177498577312.923
"7630","ISL","2015",17389101639.0017
"7631","ISR","2015",299813121135.458
"7632","ITA","2015",1835899237320.04
"7633","JAM","2015",14187696311.3556
"7634","JOR","2015",38587017944.3352
"7635","JPN","2015",4389475622588.97
"7636","KAZ","2015",184388432148.715
"7637","KEN","2015",64007750169.3344
"7638","KHM","2015",18049954289.4229
"7639","KIR","2015",171117872.436331
"7640","KWT","2015",114567298105.683
"7641","LBN","2015",49939374832.7031
"7642","LBR","2015",3.177e+09
"7643","LBY","2015",27842131479.8726
"7644","LKA","2015",80604080688.5775
"7645","LSO","2015",2372280102.51667
"7646","LTU","2015",41418872976.1196
"7647","LUX","2015",57744457954.7297
"7648","LVA","2015",27239653843.5022
"7649","MAR","2015",101179808076.36
"7650","MDA","2015",7745231660.33425
"7651","MDG","2015",11323023786.5698
"7652","MDV","2015",4109447297.00709
"7653","MEX","2015",1171867608197.72
"7654","MKD","2015",10064515432.0265
"7655","MLI","2015",13104802016.2041
"7656","MLT","2015",11091434435.2345
"7657","MNE","2015",4053097851.44823
"7658","MNG","2015",11749620619.5962
"7659","MNP","2015",9.31e+08
"7660","MOZ","2015",15950969018.9458
"7661","MRT","2015",6166857628.62212
"7662","MUS","2015",11692287066.381
"7663","MWI","2015",6373212640.84604
"7664","MYS","2015",301354803994.367
"7665","NAM","2015",11272143472.6244
"7666","NER","2015",9685577941.03195
"7667","NGA","2015",486803295097.89
"7668","NIC","2015",12756706583.3113
"7669","NLD","2015",765264949780.999
"7670","NOR","2015",385801550067.169
"7671","NPL","2015",21410840908.5198
"7672","NRU","2015",86779266.1619103
"7673","NZL","2015",177467529071.288
"7674","OMN","2015",68399663321.9259
"7675","PAK","2015",270556131701.171
"7676","PAN","2015",54091700000
"7677","PER","2015",189805300841.603
"7678","PHL","2015",306445871632.259
"7679","PNG","2015",21723531182.1369
"7680","POL","2015",477811911394.084
"7681","PRI","2015",103375500000
"7682","PRT","2015",199313894327.486
"7683","PRY","2015",36164068797.2511
"7684","QAT","2015",161739955577.748
"7685","ROU","2015",177729210874.504
"7686","RWA","2015",8545441361.06541
"7687","SAU","2015",654269902888.715
"7688","SDN","2015",74294508239.5524
"7689","SEN","2015",17774766636.0459
"7690","SGP","2015",308004146057.608
"7691","SLB","2015",1307061543.70981
"7692","SLE","2015",4218723875.1379
"7693","SLV","2015",23438240000
"7694","SRB","2015",39655958842.5478
"7695","SSD","2015",11997800760.2242
"7696","STP","2015",316065369.885019
"7697","SUR","2015",4787367928.11777
"7698","SVN","2015",43090173394.6913
"7699","SWE","2015",505103781349.757
"7700","SWZ","2015",4062660889.82685
"7701","SYC","2015",1377495054.04127
"7702","TCA","2015",942070000
"7703","TCD","2015",10950392219.9104
"7704","TGO","2015",4180866177.03946
"7705","THA","2015",401295941041.296
"7706","TJK","2015",7854602391.65355
"7707","TKM","2015",35799714285.7143
"7708","TON","2015",437006227.162781
"7709","TTO","2015",25062893969.3292
"7710","TUN","2015",43173480831.9739
"7711","TUR","2015",864314287105.727
"7712","TZA","2015",47378599025.3044
"7713","UGA","2015",32248116583.6813
"7714","UKR","2015",91030959454.6961
"7715","URY","2015",53274304222.1829
"7716","USA","2015",18224704440000
"7717","UZB","2015",81847410181.7953
"7718","VNM","2015",193241108709.536
"7719","VUT","2015",759689950.930918
"7720","WLD","2015",75217722628911.7
"7721","WSM","2015",788307330.55567
"7722","XKX","2015",6442915788.30578
"7723","ZAF","2015",317620522794.827
"7724","ZMB","2015",21243339048.2369
"7725","ZWE","2015",19963120600
"7726","ABW","2016",2965921787.7095
"7727","AFG","2016",18017749073.9033
"7728","AGO","2016",101123851090.455
"7729","ALB","2016",11861200797.4706
"7730","ARE","2016",357045064669.843
"7731","ARG","2016",557531376217.967
"7732","ARM","2016",10546135160.031
"7733","ASM","2016",6.52e+08
"7734","ATG","2016",1436585185.18519
"7735","AUS","2016",1208846993739.99
"7736","AUT","2016",395568644341.038
"7737","AZE","2016",37867518957.1975
"7738","BDI","2016",2959640987.29943
"7739","BEL","2016",475739588764.759
"7740","BEN","2016",11821066152.5979
"7741","BFA","2016",12833363370.174
"7742","BGD","2016",221415188000.475
"7743","BGR","2016",53806894796.3801
"7744","BHR","2016",32234973404.2553
"7745","BIH","2016",16913330693.9653
