"","Country Code","Year","Annual CO2 emissions (tonnes )"
"960","AUT",1979,61322009.64
"961","AUT",1980,52025653.9
"962","AUT",1981,55833681.16
"963","AUT",1982,53566102.34
"964","AUT",1983,51669101.98
"965","AUT",1984,54214958.36
"966","AUT",1985,54367246.63
"967","AUT",1986,53729521.52
"968","AUT",1987,57374955.94
"969","AUT",1988,52938383.04
"970","AUT",1989,53697486.52
"971","AUT",1990,62292228.93
"972","AUT",1991,65899677.65
"973","AUT",1992,60431459.18
"974","AUT",1993,60787739.13
"975","AUT",1994,61190346.75
"976","AUT",1995,64205950.22
"977","AUT",1996,67673887.44
"978","AUT",1997,67453011.31
"979","AUT",1998,67054364.04
"980","AUT",1999,65621004.96
"981","AUT",2000,66261743.06
"982","AUT",2001,70390857.43
"983","AUT",2002,72146538.21
"984","AUT",2003,77764249.22
"985","AUT",2004,78052545.98
"986","AUT",2005,79366679.88
"987","AUT",2006,76688464.51
"988","AUT",2007,74032117.13
"989","AUT",2008,73806271.05
"990","AUT",2009,67483059.72
"991","AUT",2010,72383144.13
"992","AUT",2011,70115670.43
"993","AUT",2012,67661399.55
"994","AUT",2013,68001230.43
"995","AUT",2014,64253326.18
"996","AUT",2015,66703987.93
"997","AUT",2016,67402082.59
"998","AUT",2017,69941755.62
"999","AZE",1959,23124154.55
"1000","AZE",1960,24075606.79
"1001","AZE",1961,24828176.7
"1002","AZE",1962,26058100.18
"1003","AZE",1963,27945598.34
"1004","AZE",1964,29720143.06
"1005","AZE",1965,31527243.99
"1006","AZE",1966,33294285.07
"1007","AZE",1967,34814003.2
"1008","AZE",1968,35792041.02
"1009","AZE",1969,37275120.47
"1010","AZE",1970,39206192.88
"1011","AZE",1971,41613670.47
"1012","AZE",1972,43792020.07
"1013","AZE",1973,45651011.01
"1014","AZE",1974,47399431.95
"1015","AZE",1975,49834007.78
"1016","AZE",1976,51751491.6
"1017","AZE",1977,53510853.94
"1018","AZE",1978,55346690.86
"1019","AZE",1979,55803009.41
"1020","AZE",1980,57998230.03
"1021","AZE",1981,56900165.49
"1022","AZE",1982,57975888.98
"1023","AZE",1983,58804953.49
"1024","AZE",1984,59332520.56
"1025","AZE",1985,63989368.41
"1026","AZE",1986,64160540.86
"1027","AZE",1987,66861913.61
"1028","AZE",1988,68697236.04
"1029","AZE",1989,67254431.74
"1030","AZE",1990,63052952.43
"1031","AZE",1991,60800253.65
"1032","AZE",1992,56175802.12
"1033","AZE",1993,48408341.95
"1034","AZE",1994,41946559.46
"1035","AZE",1995,33311115.77
"1036","AZE",1996,31241610.46
"1037","AZE",1997,29803859.9
"1038","AZE",1998,31665041.51
"1039","AZE",1999,28570228.23
"1040","AZE",2000,29506320
"1041","AZE",2001,28792679.66
"1042","AZE",2002,29641849.5
"1043","AZE",2003,30626721.45
"1044","AZE",2004,32078155.38
"1045","AZE",2005,34286420
"1046","AZE",2006,39108540
"1047","AZE",2007,30458270
"1048","AZE",2008,35450600
"1049","AZE",2009,31856630
"1050","AZE",2010,30632888
"1051","AZE",2011,33396618
"1052","AZE",2012,35496946
"1053","AZE",2013,35579960.99
"1054","AZE",2014,37414423.24
"1055","AZE",2015,40241429.05
"1056","AZE",2016,39688284.55
"1057","AZE",2017,38209717.67
"1058","BHR",1933,10992
"1059","BHR",1934,120912
"1060","BHR",1935,531280
"1061","BHR",1936,1949248
"1062","BHR",1937,3253632
"1063","BHR",1938,3477136
"1064","BHR",1939,3184016
"1065","BHR",1940,2967840
"1066","BHR",1941,2850592
"1067","BHR",1942,2616096
"1068","BHR",1943,2758992
"1069","BHR",1944,2817616
"1070","BHR",1945,3063104
"1071","BHR",1946,3359888
"1072","BHR",1947,3949792
"1073","BHR",1948,4576336
"1074","BHR",1949,4609312
"1075","BHR",1950,1381328
"1076","BHR",1951,1176144
"1077","BHR",1952,1286064
"1078","BHR",1953,996608
"1079","BHR",1954,1044240
"1080","BHR",1955,1403312
"1081","BHR",1956,1055232
"1082","BHR",1957,754784
"1083","BHR",1958,1289728
"1084","BHR",1959,1311712
"1085","BHR",1960,575248
"1086","BHR",1961,1769712
"1087","BHR",1962,1590176
"1088","BHR",1963,1194464
"1089","BHR",1964,1597504
"1090","BHR",1965,1227440
"1091","BHR",1966,648528
"1092","BHR",1967,1003936
"1093","BHR",1968,1102864
"1094","BHR",1969,1271408
"1095","BHR",1970,2590448
"1096","BHR",1971,3037456
"1097","BHR",1972,3678656
"1098","BHR",1973,5517984
"1099","BHR",1974,5400736
"1100","BHR",1975,5748816
"1101","BHR",1976,6569552
"1102","BHR",1977,7463568
"1103","BHR",1978,7760352
"1104","BHR",1979,8126752
"1105","BHR",1980,7881264
"1106","BHR",1981,8518800
"1107","BHR",1982,9830512
"1108","BHR",1983,8222016
"1109","BHR",1984,9200304
"1110","BHR",1985,10185920
"1111","BHR",1986,11002992
"1112","BHR",1987,11420688
"1113","BHR",1988,12142562.28
"1114","BHR",1989,11716745.85
"1115","BHR",1990,12405381.15
"1116","BHR",1991,11855329.08
"1117","BHR",1992,10873843.51
"1118","BHR",1993,14609781.84
"1119","BHR",1994,14755641.13
"1120","BHR",1995,14787087.46
"1121","BHR",1996,15589624.52
"1122","BHR",1997,17287730.73
"1123","BHR",1998,18365542.27
"1124","BHR",1999,17988113.31
"1125","BHR",2000,18617914.65
"1126","BHR",2001,13905337.45
"1127","BHR",2002,15677178.19
"1128","BHR",2003,16437202.57
"1129","BHR",2004,17439106.33
"1130","BHR",2005,19132508.94
"1131","BHR",2006,18756920.19
"1132","BHR",2007,26770051.89
"1133","BHR",2008,29682446.87
"1134","BHR",2009,28097529.42
"1135","BHR",2010,29074829.99
"1136","BHR",2011,28438830.2
"1137","BHR",2012,26448224.54
"1138","BHR",2013,31083889.86
"1139","BHR",2014,31088952.53
"1140","BHR",2015,32846928.17
"1141","BHR",2016,34265093.36
"1142","BHR",2017,34455693.49
"1143","BGD",1959,1840006
"1144","BGD",1960,2211905.19
"1145","BGD",1961,2290409.29
"1146","BGD",1962,2516755.89
"1147","BGD",1963,2893241.42
"1148","BGD",1964,2974611.98
"1149","BGD",1965,3121305.4
"1150","BGD",1966,3176312.75
"1151","BGD",1967,3371140.76
"1152","BGD",1968,3865663.09
"1153","BGD",1969,3749327.19
"1154","BGD",1970,3803196.7
"1155","BGD",1971,3606066.28
"1156","BGD",1972,3506358.85
"1157","BGD",1973,4550569.14
"1158","BGD",1974,4656587.41
"1159","BGD",1975,4865108.53
"1160","BGD",1976,5564097.96
"1161","BGD",1977,5802615.89
"1162","BGD",1978,6005382.15
"1163","BGD",1979,6634031.85
"1164","BGD",1980,7620953.54
"1165","BGD",1981,7911830.08
"1166","BGD",1982,8577660.36
"1167","BGD",1983,8213791.78
"1168","BGD",1984,9100756.08
"1169","BGD",1985,10211194.66
"1170","BGD",1986,11433743.74
"1171","BGD",1987,11830335.71
"1172","BGD",1988,13510323.69
"1173","BGD",1989,13416309.95
"1174","BGD",1990,15489962.47
"1175","BGD",1991,15902559.19
"1176","BGD",1992,17708789.25
"1177","BGD",1993,17367915.32
"1178","BGD",1994,18927975.9
"1179","BGD",1995,22771386.67
"1180","BGD",1996,23949642.08
"1181","BGD",1997,24948031.93
"1182","BGD",1998,23911114.73
"1183","BGD",1999,25017429.09
"1184","BGD",2000,27504891.51
"1185","BGD",2001,31943866.38
"1186","BGD",2002,33185370.29
"1187","BGD",2003,35140640.25
"1188","BGD",2004,37161862.21
"1189","BGD",2005,38915897.88
"1190","BGD",2006,42955696.65
"1191","BGD",2007,43766440.57
"1192","BGD",2008,48307613.72
"1193","BGD",2009,52292608.83
"1194","BGD",2010,58281848.69
"1195","BGD",2011,61597468.63
"1196","BGD",2012,65602526.31
"1197","BGD",2013,67706514.62
"1198","BGD",2014,71145678.53
"1199","BGD",2015,83500786.53
"1200","BGD",2016,85253607.89
"1201","BGD",2017,88057460.51
"1202","BRB",1928,3664
"1203","BRB",1929,3664
"1204","BRB",1930,7328
"1205","BRB",1931,3664
"1206","BRB",1932,3664
"1207","BRB",1933,3664
"1208","BRB",1934,3664
"1209","BRB",1935,0
"1210","BRB",1936,0
"1211","BRB",1937,0
"1212","BRB",1938,0
"1213","BRB",1939,3664
"1214","BRB",1940,0
"1215","BRB",1941,0
"1216","BRB",1942,0
"1217","BRB",1943,0
"1218","BRB",1944,0
"1219","BRB",1945,0
"1220","BRB",1946,0
"1221","BRB",1947,3664
"1222","BRB",1948,3664
"1223","BRB",1949,3664
"1224","BRB",1950,73280
"1225","BRB",1951,109920
"1226","BRB",1952,87936
"1227","BRB",1953,109920
"1228","BRB",1954,113584
"1229","BRB",1955,128240
"1230","BRB",1956,128240
"1231","BRB",1957,135568
"1232","BRB",1958,150224
"1233","BRB",1959,150224
"1234","BRB",1960,172208
"1235","BRB",1961,194192
"1236","BRB",1962,260144
"1237","BRB",1963,190528
"1238","BRB",1964,179536
"1239","BRB",1965,205184
"1240","BRB",1966,267472
"1241","BRB",1967,337088
"1242","BRB",1968,439680
"1243","BRB",1969,479984
"1244","BRB",1970,428688
"1245","BRB",1971,483648
"1246","BRB",1972,501968
"1247","BRB",1973,479984
"1248","BRB",1974,490976
"1249","BRB",1975,567920
"1250","BRB",1976,531280
"1251","BRB",1977,589904
"1252","BRB",1978,630208
"1253","BRB",1979,600896
"1254","BRB",1980,674176
"1255","BRB",1981,685168
"1256","BRB",1982,644864
"1257","BRB",1983,685168
"1258","BRB",1984,741332.72
"1259","BRB",1985,836277.58
"1260","BRB",1986,906074.88
"1261","BRB",1987,930495.22
"1262","BRB",1988,934586.25
"1263","BRB",1989,975947.35
"1264","BRB",1990,1060309.5
"1265","BRB",1991,1192105.13
"1266","BRB",1992,966324.24
"1267","BRB",1993,1109835.97
"1268","BRB",1994,741884.31
"1269","BRB",1995,822958.69
"1270","BRB",1996,842329.84
"1271","BRB",1997,888898.62
"1272","BRB",1998,1121214.01
"1273","BRB",1999,1191216.12
"1274","BRB",2000,1168034.46
"1275","BRB",2001,1201291.93
"1276","BRB",2002,1203804.94
"1277","BRB",2003,1241370.49
"1278","BRB",2004,1266009.42
"1279","BRB",2005,1322333.83
"1280","BRB",2006,1339292.45
"1281","BRB",2007,1334369.73
"1282","BRB",2008,1589006.38
"1283","BRB",2009,1589309.13
"1284","BRB",2010,1452631.84
"1285","BRB",2011,1504161.64
"1286","BRB",2012,1449892.49
"1287","BRB",2013,1429527
"1288","BRB",2014,1253510.21
"1289","BRB",2015,1300876.97
"1290","BRB",2016,1324668.69
"1291","BRB",2017,1322714.99
"1292","BLR",1959,35940692.17
"1293","BLR",1960,37419151.38
"1294","BLR",1961,38588550.42
"1295","BLR",1962,40499845.33
"1296","BLR",1963,43433397.04
"1297","BLR",1964,46191359.81
"1298","BLR",1965,48999697.94
"1299","BLR",1966,51745747.47
"1300","BLR",1967,54107541.65
"1301","BLR",1968,55627500.28
"1302","BLR",1969,57932494.68
"1303","BLR",1970,60933609.85
"1304","BLR",1971,64662961.52
"1305","BLR",1972,68034992.87
"1306","BLR",1973,70908803.38
"1307","BLR",1974,73608857.46
"1308","BLR",1975,77372741.87
"1309","BLR",1976,80328082.88
"1310","BLR",1977,83036346.52
"1311","BLR",1978,85866352.97
"1312","BLR",1979,86557943.64
"1313","BLR",1980,89944263.35
"1314","BLR",1981,88214222.81
"1315","BLR",1982,89873163
"1316","BLR",1983,91132913.93
"1317","BLR",1984,91928144.56
"1318","BLR",1985,99144368.02
"1319","BLR",1986,99377454.15
"1320","BLR",1987,103547683.8
"1321","BLR",1988,106371545.4
"1322","BLR",1989,104102929.6
"1323","BLR",1990,104134684
"1324","BLR",1991,97040059.43
"1325","BLR",1992,89990445.67
"1326","BLR",1993,77615578.65
"1327","BLR",1994,64372957.01
"1328","BLR",1995,57947489.38
"1329","BLR",1996,59202274.22
"1330","BLR",1997,62545835.56
"1331","BLR",1998,59407818.58
"1332","BLR",1999,56991207.07
"1333","BLR",2000,55458034.89
"1334","BLR",2001,55560330.2
"1335","BLR",2002,55677156.72
"1336","BLR",2003,57112286.62
"1337","BLR",2004,60767191.52
"1338","BLR",2005,62049394.39
"1339","BLR",2006,64861610.27
"1340","BLR",2007,64263922.83
"1341","BLR",2008,66390058.88
"1342","BLR",2009,61937832.26
"1343","BLR",2010,63862389.67
"1344","BLR",2011,62772746.14
"1345","BLR",2012,63674757.09
"1346","BLR",2013,64423697.5
"1347","BLR",2014,63779985.33
"1348","BLR",2015,58965752.83
"1349","BLR",2016,60509202.94
"1350","BLR",2017,61371792.7
"1351","BEL",1802,6397344
"1352","BEL",1830,6195824
"1353","BEL",1831,4462752
"1354","BEL",1832,4715568
"1355","BEL",1833,4565344
"1356","BEL",1834,4407792
"1357","BEL",1835,4759536
"1358","BEL",1836,5598592
"1359","BEL",1837,5997968
"1360","BEL",1838,6122544
"1361","BEL",1839,6708784
"1362","BEL",1840,7727376
"1363","BEL",1841,7390288
"1364","BEL",1842,7679744
"1365","BEL",1843,7111824
"1366","BEL",1844,7800656
"1367","BEL",1845,8218352
"1368","BEL",1846,8965808
"1369","BEL",1847,9317552
"1370","BEL",1848,8284304
"1371","BEL",1849,8734976
"1372","BEL",1850,9332208
"1373","BEL",1851,10167600
"1374","BEL",1852,11409696
"1375","BEL",1853,11787088
"1376","BEL",1854,13058496
"1377","BEL",1855,13377264
"1378","BEL",1856,13212384
"1379","BEL",1857,13754656
"1380","BEL",1858,14450816
"1381","BEL",1859,14897824
"1382","BEL",1860,15212928
"1383","BEL",1861,16458688
"1384","BEL",1862,16345104
"1385","BEL",1863,17228128
"1386","BEL",1864,18081840
"1387","BEL",1865,19060128
"1388","BEL",1866,20529392
"1389","BEL",1867,22233152
"1390","BEL",1868,20100704
"1391","BEL",1869,21650576
"1392","BEL",1870,24746656
"1393","BEL",1871,23717072
"1394","BEL",1872,25589376
"1395","BEL",1873,28106544
"1396","BEL",1874,25915472
"1397","BEL",1875,26930400
"1398","BEL",1876,26318512
"1399","BEL",1877,25050768
"1400","BEL",1878,27238176
"1401","BEL",1879,27732816
"1402","BEL",1880,30425856
"1403","BEL",1881,30631040
"1404","BEL",1882,32437392
"1405","BEL",1883,34382976
"1406","BEL",1884,33870016
"1407","BEL",1885,33082256
"1408","BEL",1886,32103968
"1409","BEL",1887,33968944
"1410","BEL",1888,36053760
"1411","BEL",1889,36834192
"1412","BEL",1890,39824016
"1413","BEL",1891,37779504
"1414","BEL",1892,37728208
"1415","BEL",1893,36075744
"1416","BEL",1894,39831344
"1417","BEL",1895,40131792
"1418","BEL",1896,42278896
"1419","BEL",1897,43744496
"1420","BEL",1898,45085520
"1421","BEL",1899,47126368
"1422","BEL",1900,49665520
"1423","BEL",1901,46708672
"1424","BEL",1902,48855776
"1425","BEL",1903,52629696
"1426","BEL",1904,50350688
"1427","BEL",1905,50266416
"1428","BEL",1906,57495488
"1429","BEL",1907,58323552
"1430","BEL",1908,57847232
"1431","BEL",1909,57762960
"1432","BEL",1910,61287728
"1433","BEL",1911,61687104
"1434","BEL",1912,64775856
"1435","BEL",1913,68014832
"1436","BEL",1914,40575136
"1437","BEL",1915,34419616
"1438","BEL",1916,45792672
"1439","BEL",1917,36247952
"1440","BEL",1918,33723456
"1441","BEL",1919,44869344
"1442","BEL",1920,55154192
"1443","BEL",1921,50533888
"1444","BEL",1922,55908976
"1445","BEL",1923,71884016
"1446","BEL",1924,76255168
"1447","BEL",1925,78039536
"1448","BEL",1926,77684128
"1449","BEL",1927,90475152
"1450","BEL",1928,88258432
"1451","BEL",1929,96967760
"1452","BEL",1930,93684816
"1453","BEL",1931,84132768
"1454","BEL",1932,67721712
"1455","BEL",1933,72664448
"1456","BEL",1934,74965440
"1457","BEL",1935,71649520
"1458","BEL",1936,75013072
"1459","BEL",1937,90310272
"1460","BEL",1938,79131408
"1461","BEL",1939,73719680
"1462","BEL",1940,62104800
"1463","BEL",1941,65186224
"1464","BEL",1942,61078880
"1465","BEL",1943,57854560
"1466","BEL",1944,33140880
"1467","BEL",1945,38757792
"1468","BEL",1946,56418272
"1469","BEL",1947,82040624
"1470","BEL",1948,85070752
"1471","BEL",1949,80783872
"1472","BEL",1950,76214864
"1473","BEL",1951,89467552
"1474","BEL",1952,83480576
"1475","BEL",1953,82392368
"1476","BEL",1954,85752256
"1477","BEL",1955,92036016
"1478","BEL",1956,96799216
"1479","BEL",1957,96506096
"1480","BEL",1958,87701504
"1481","BEL",1959,88310099.59
"1482","BEL",1960,90908083.6
"1483","BEL",1961,92698293.81
"1484","BEL",1962,98018302.95
"1485","BEL",1963,105676389.8
"1486","BEL",1964,103553991.9
"1487","BEL",1965,105330794.1
"1488","BEL",1966,105096743.9
"1489","BEL",1967,107361006.7
"1490","BEL",1968,118437575.9
"1491","BEL",1969,123491756.3
"1492","BEL",1970,125490458
"1493","BEL",1971,121370584.4
"1494","BEL",1972,130637838
"1495","BEL",1973,138639391.3
"1496","BEL",1974,134950443.9
"1497","BEL",1975,121823420.7
"1498","BEL",1976,129678113.9
"1499","BEL",1977,126199942.7
"1500","BEL",1978,135450969.9
"1501","BEL",1979,139787307.4
"1502","BEL",1980,134836656.6
"1503","BEL",1981,123574465.3
"1504","BEL",1982,117102787.3
"1505","BEL",1983,101202693.3
"1506","BEL",1984,104967454.9
"1507","BEL",1985,104005442.8
"1508","BEL",1986,102367798.6
"1509","BEL",1987,102589835.9
"1510","BEL",1988,99744128.99
"1511","BEL",1989,106793567.1
"1512","BEL",1990,120484399.3
"1513","BEL",1991,123544709.4
"1514","BEL",1992,122657810.6
"1515","BEL",1993,121557284.5
"1516","BEL",1994,124938189
"1517","BEL",1995,126082964.2
"1518","BEL",1996,129583624.6
"1519","BEL",1997,124046824.6
"1520","BEL",1998,130285112.6
"1521","BEL",1999,124745701.4
"1522","BEL",2000,126794789.3
"1523","BEL",2001,126129005.9
"1524","BEL",2002,126444626.4
"1525","BEL",2003,127953184.7
"1526","BEL",2004,129040882.7
"1527","BEL",2005,125638201.6
"1528","BEL",2006,124030888.5
"1529","BEL",2007,120611401.8
"1530","BEL",2008,120659010
"1531","BEL",2009,107642367
"1532","BEL",2010,113582031.4
"1533","BEL",2011,104158641.9
"1534","BEL",2012,101394975.2
"1535","BEL",2013,101970442
"1536","BEL",2014,96391041.25
"1537","BEL",2015,100229489.8
"1538","BEL",2016,100243709.2
"1539","BEL",2017,100116011.9
"1540","BLZ",1950,18320
"1541","BLZ",1951,25648
"1542","BLZ",1952,25648
"1543","BLZ",1953,29312
"1544","BLZ",1954,29312
"1545","BLZ",1955,29312
"1546","BLZ",1956,29312
"1547","BLZ",1957,29312
"1548","BLZ",1958,40304
"1549","BLZ",1959,40304
"1550","BLZ",1960,43968
"1551","BLZ",1961,36640
"1552","BLZ",1962,69616
"1553","BLZ",1963,62288
"1554","BLZ",1964,84272
"1555","BLZ",1965,84272
"1556","BLZ",1966,80608
"1557","BLZ",1967,120912
"1558","BLZ",1968,102592
"1559","BLZ",1969,135568
"1560","BLZ",1970,120912
"1561","BLZ",1971,142896
"1562","BLZ",1972,157552
"1563","BLZ",1973,146560
"1564","BLZ",1974,153888
"1565","BLZ",1975,175872
"1566","BLZ",1976,175872
"1567","BLZ",1977,197856
"1568","BLZ",1978,216176
"1569","BLZ",1979,208848
"1570","BLZ",1980,190528
"1571","BLZ",1981,183200
"1572","BLZ",1982,172208
"1573","BLZ",1983,172208
"1574","BLZ",1984,172208
"1575","BLZ",1985,190528
"1576","BLZ",1986,205184
"1577","BLZ",1987,227168
"1578","BLZ",1988,249152
"1579","BLZ",1989,300448
"1580","BLZ",1990,311440
"1581","BLZ",1991,359072
"1582","BLZ",1992,355408
"1583","BLZ",1993,377392
"1584","BLZ",1994,373728
"1585","BLZ",1995,377392
"1586","BLZ",1996,307776
"1587","BLZ",1997,388384
"1588","BLZ",1998,370064
"1589","BLZ",1999,348080
"1590","BLZ",2000,395712
"1591","BLZ",2001,447008
"1592","BLZ",2002,432352
"1593","BLZ",2003,432352
"1594","BLZ",2004,392048
"1595","BLZ",2005,421360
"1596","BLZ",2006,443344
"1597","BLZ",2007,476320
"1598","BLZ",2008,436016
"1599","BLZ",2009,586240
"1600","BLZ",2010,538608
"1601","BLZ",2011,600896
"1602","BLZ",2012,476320
"1603","BLZ",2013,512960
"1604","BLZ",2014,494640
"1605","BLZ",2015,522260.9
"1606","BLZ",2016,547433.65
"1607","BLZ",2017,560826.57
"1608","BEN",1958,124576
"1609","BEN",1959,102592
"1610","BEN",1960,161216
"1611","BEN",1961,128240
"1612","BEN",1962,135568
"1613","BEN",1963,120912
"1614","BEN",1964,142896
"1615","BEN",1965,150224
"1616","BEN",1966,113584
"1617","BEN",1967,142896
"1618","BEN",1968,153888
"1619","BEN",1969,201520
"1620","BEN",1970,282128
"1621","BEN",1971,293120
"1622","BEN",1972,388384
"1623","BEN",1973,381056
"1624","BEN",1974,406704
"1625","BEN",1975,443344
"1626","BEN",1976,260144
"1627","BEN",1977,296784
"1628","BEN",1978,362736
"1629","BEN",1979,366400
"1630","BEN",1980,507458.95
"1631","BEN",1981,417645.67
"1632","BEN",1982,477340.04
"1633","BEN",1983,439650.93
"1634","BEN",1984,485599.59
"1635","BEN",1985,725740.25
"1636","BEN",1986,665432.91
"1637","BEN",1987,517189.57
"1638","BEN",1988,538050.64
"1639","BEN",1989,609654.49
"1640","BEN",1990,680683.55
"1641","BEN",1991,792129.31
"1642","BEN",1992,864943.39
"1643","BEN",1993,1086683.45
"1644","BEN",1994,1222254.77
"1645","BEN",1995,1273558.66
"1646","BEN",1996,1231100.41
"1647","BEN",1997,1198151.91
"1648","BEN",1998,1194364.25
"1649","BEN",1999,1542320.58
"1650","BEN",2000,1573997.31
"1651","BEN",2001,1789772.5
"1652","BEN",2002,2053179.7
"1653","BEN",2003,2327578.89
"1654","BEN",2004,2481066.09
"1655","BEN",2005,2367081.29
"1656","BEN",2006,3711342.37
"1657","BEN",2007,4319630.78
"1658","BEN",2008,4254813.41
"1659","BEN",2009,4507933.71
"1660","BEN",2010,4938944.44
"1661","BEN",2011,5121284.06
"1662","BEN",2012,5305521.07
"1663","BEN",2013,5652638.86
"1664","BEN",2014,6158234.25
"1665","BEN",2015,6350336.13
"1666","BEN",2016,6747918.55
"1667","BEN",2017,7502064.86
"1668","BMU",1950,43968
"1669","BMU",1951,58624
"1670","BMU",1952,106256
"1671","BMU",1953,91600
"1672","BMU",1954,84272
"1673","BMU",1955,109920
"1674","BMU",1956,135568
"1675","BMU",1957,139232
"1676","BMU",1958,146560
"1677","BMU",1959,135568
"1678","BMU",1960,157552
"1679","BMU",1961,175872
"1680","BMU",1962,157552
