"","Country Code","Year","Primary energy consumption (TWh)"
"5543","ROU",1976,620.89
"5544","ROU",1977,658.266
"5545","ROU",1978,708.852
"5546","ROU",1979,722.785
"5547","ROU",1980,729.582
"5548","ROU",1981,731.305
"5549","ROU",1982,725.15
"5550","ROU",1983,720.405
"5551","ROU",1984,714.969
"5552","ROU",1985,712.626
"5553","ROU",1986,728.146
"5554","ROU",1987,755.109
"5555","ROU",1988,768.488
"5556","ROU",1989,770.027
"5557","ROU",1990,733.171
"5558","ROU",1991,621.83
"5559","ROU",1992,548.577
"5560","ROU",1993,532.934
"5561","ROU",1994,502.513
"5562","ROU",1995,551.812
"5563","ROU",1996,548.496
"5564","ROU",1997,519.861
"5565","ROU",1998,475.141
"5566","ROU",1999,417.583
"5567","ROU",2000,417.358
"5568","ROU",2001,422.125
"5569","ROU",2002,438.142
"5570","ROU",2003,438.626
"5571","ROU",2004,454.116
"5572","ROU",2005,454.465
"5573","ROU",2006,464.132
"5574","ROU",2007,447.997
"5575","ROU",2008,448.868
"5576","ROU",2009,392.008
"5577","ROU",2010,394.851
"5578","ROU",2011,405.238
"5579","ROU",2012,389.788
"5580","ROU",2013,362.599
"5581","ROU",2014,375.539
"5582","ROU",2015,377.333
"5583","ROU",2016,377.364
"5584","ROU",2017,384.242
"5585","ROU",2018,391.433
"5586","ROU",2019,380.815
"5587","RWA",1980,0.904
"5588","RWA",1981,1.761
"5589","RWA",1982,1.847
"5590","RWA",1983,2.191
"5591","RWA",1984,3.1
"5592","RWA",1985,3.396
"5593","RWA",1986,3.216
"5594","RWA",1987,3.233
"5595","RWA",1988,3.224
"5596","RWA",1989,3.316
"5597","RWA",1990,3.484
"5598","RWA",1991,3.539
"5599","RWA",1992,3.567
"5600","RWA",1993,3.266
"5601","RWA",1994,3.337
"5602","RWA",1995,3.399
"5603","RWA",1996,3.356
"5604","RWA",1997,3.405
"5605","RWA",1998,3.405
"5606","RWA",1999,3.31
"5607","RWA",2000,2.596
"5608","RWA",2001,2.52
"5609","RWA",2002,2.538
"5610","RWA",2003,2.562
"5611","RWA",2004,2.481
"5612","RWA",2005,2.41
"5613","RWA",2006,2.357
"5614","RWA",2007,2.41
"5615","RWA",2008,2.551
"5616","RWA",2009,2.724
"5617","RWA",2010,2.949
"5618","RWA",2011,3.337
"5619","RWA",2012,3.632
"5620","RWA",2013,4.157
"5621","RWA",2014,4.457
"5622","RWA",2015,4.917
"5623","RWA",2016,4.963
"5624","WSM",1980,0.313
"5625","WSM",1981,0.313
"5626","WSM",1982,0.621
"5627","WSM",1983,0.621
"5628","WSM",1984,0.632
"5629","WSM",1985,0.635
"5630","WSM",1986,0.474
"5631","WSM",1987,0.468
"5632","WSM",1988,0.469
"5633","WSM",1989,0.592
"5634","WSM",1990,0.592
"5635","WSM",1991,0.592
"5636","WSM",1992,0.552
"5637","WSM",1993,0.607
"5638","WSM",1994,0.607
"5639","WSM",1995,0.609
"5640","WSM",1996,0.622
"5641","WSM",1997,0.629
"5642","WSM",1998,0.644
"5643","WSM",1999,0.658
"5644","WSM",2000,0.797
"5645","WSM",2001,0.864
"5646","WSM",2002,0.917
"5647","WSM",2003,0.919
"5648","WSM",2004,0.911
"5649","WSM",2005,0.934
"5650","WSM",2006,0.974
"5651","WSM",2007,1.024
"5652","WSM",2008,1.049
"5653","WSM",2009,1.089
"5654","WSM",2010,1.097
"5655","WSM",2011,1.138
"5656","WSM",2012,1.089
"5657","WSM",2013,1.101
"5658","WSM",2014,1.126
"5659","WSM",2015,1.515
"5660","WSM",2016,1.539
"5661","STP",1980,0.158
"5662","STP",1981,0.157
"5663","STP",1982,0.16
"5664","STP",1983,0.154
"5665","STP",1984,0.16
"5666","STP",1985,0.165
"5667","STP",1986,0.151
"5668","STP",1987,0.154
"5669","STP",1988,0.155
"5670","STP",1989,0.154
"5671","STP",1990,0.279
"5672","STP",1991,0.294
"5673","STP",1992,0.295
"5674","STP",1993,0.294
"5675","STP",1994,0.357
"5676","STP",1995,0.357
"5677","STP",1996,0.357
"5678","STP",1997,0.357
"5679","STP",1998,0.354
"5680","STP",1999,0.359
"5681","STP",2000,0.291
"5682","STP",2001,0.272
"5683","STP",2002,0.308
"5684","STP",2003,0.344
"5685","STP",2004,0.389
"5686","STP",2005,0.412
"5687","STP",2006,0.438
"5688","STP",2007,0.455
"5689","STP",2008,0.492
"5690","STP",2009,0.523
"5691","STP",2010,0.563
"5692","STP",2011,0.583
"5693","STP",2012,0.616
"5694","STP",2013,0.616
"5695","STP",2014,0.616
"5696","STP",2015,0.64
"5697","STP",2016,0.624
"5698","SAU",1965,235.14
"5699","SAU",1966,238.322
"5700","SAU",1967,241.765
"5701","SAU",1968,245.518
"5702","SAU",1969,249.663
"5703","SAU",1970,262.856
"5704","SAU",1971,263.272
"5705","SAU",1972,282.169
"5706","SAU",1973,301.001
"5707","SAU",1974,319.354
"5708","SAU",1975,253.261
"5709","SAU",1976,292.795
"5710","SAU",1977,345.763
"5711","SAU",1978,385.336
"5712","SAU",1979,466.844
"5713","SAU",1980,419.942
"5714","SAU",1981,501.262
"5715","SAU",1982,552.179
"5716","SAU",1983,598.008
"5717","SAU",1984,715.324
"5718","SAU",1985,729.747
"5719","SAU",1986,784.672
"5720","SAU",1987,831.751
"5721","SAU",1988,870.288
"5722","SAU",1989,856.558
"5723","SAU",1990,928.35
"5724","SAU",1991,972.466
"5725","SAU",1992,981.77
"5726","SAU",1993,1002.864
"5727","SAU",1994,1159.581
"5728","SAU",1995,1130.007
"5729","SAU",1996,1168.579
"5730","SAU",1997,1190.301
"5731","SAU",1998,1252.578
"5732","SAU",1999,1275.457
"5733","SAU",2000,1334.906
"5734","SAU",2001,1422.359
"5735","SAU",2002,1481.409
"5736","SAU",2003,1569.217
"5737","SAU",2004,1702.474
"5738","SAU",2005,1814.511
"5739","SAU",2006,1883.858
"5740","SAU",2007,1965.808
"5741","SAU",2008,2143.671
"5742","SAU",2009,2259.36
"5743","SAU",2010,2476.789
"5744","SAU",2011,2556.74
"5745","SAU",2012,2710.512
"5746","SAU",2013,2721.694
"5747","SAU",2014,2917.369
"5748","SAU",2015,3009.485
"5749","SAU",2016,3049.112
"5750","SAU",2017,3057.257
"5751","SAU",2018,3030.079
"5752","SAU",2019,3065.428
"5753","SEN",1980,10.853
"5754","SEN",1981,10.56
"5755","SEN",1982,10.853
"5756","SEN",1983,10.267
"5757","SEN",1984,12.32
"5758","SEN",1985,12.027
"5759","SEN",1986,11.731
"5760","SEN",1987,11.872
"5761","SEN",1988,10.177
"5762","SEN",1989,10.52
"5763","SEN",1990,10.636
"5764","SEN",1991,9.82
"5765","SEN",1992,11.899
"5766","SEN",1993,12.407
"5767","SEN",1994,14.968
"5768","SEN",1995,16.201
"5769","SEN",1996,16.339
"5770","SEN",1997,14.924
"5771","SEN",1998,15.879
"5772","SEN",1999,17.486
"5773","SEN",2000,19.913
"5774","SEN",2001,21.698
"5775","SEN",2002,21.699
"5776","SEN",2003,21.839
"5777","SEN",2004,24.001
"5778","SEN",2005,24.907
"5779","SEN",2006,24.469
"5780","SEN",2007,25.799
"5781","SEN",2008,26.783
"5782","SEN",2009,25.236
"5783","SEN",2010,26.622
"5784","SEN",2011,28.512
"5785","SEN",2012,27.383
"5786","SEN",2013,28.553
"5787","SEN",2014,31
"5788","SEN",2015,32.902
"5789","SEN",2016,34.295
"5790","SRB",1992,190.935
"5791","SRB",1993,158.624
"5792","SRB",1994,159.494
"5793","SRB",1995,136.254
"5794","SRB",1996,215.118
"5795","SRB",1997,219.6
"5796","SRB",1998,225.514
"5797","SRB",1999,179.672
"5798","SRB",2000,177.629
"5799","SRB",2001,188.424
"5800","SRB",2002,211.116
"5801","SRB",2003,211.348
"5802","SRB",2004,220.259
"5803","SRB",2005,212.204
"5804","SRB",2006,196.447
"5805","SRB",2007,195.614
"5806","SRB",2008,194.162
"5807","SRB",2009,190.5
"5808","SRB",2010,194.023
"5809","SRB",2011,197.464
"5810","SRB",2012,189.495
"5811","SRB",2013,192.087
"5812","SRB",2014,166.465
"5813","SRB",2015,185.788
"5814","SRB",2016,190.206
"5815","SYC",1980,0.88
"5816","SYC",1981,0.88
"5817","SYC",1982,0.587
"5818","SYC",1983,1.173
"5819","SYC",1984,1.173
"5820","SYC",1985,1.173
"5821","SYC",1986,1.247
"5822","SYC",1987,1.317
"5823","SYC",1988,1.944
"5824","SYC",1989,2.023
"5825","SYC",1990,1.807
"5826","SYC",1991,2.048
"5827","SYC",1992,2.031
"5828","SYC",1993,2.088
"5829","SYC",1994,2.088
"5830","SYC",1995,2.162
"5831","SYC",1996,2.167
"5832","SYC",1997,2.296
"5833","SYC",1998,2.296
"5834","SYC",1999,2.296
"5835","SYC",2000,3.764
"5836","SYC",2001,4.049
"5837","SYC",2002,3.526
"5838","SYC",2003,3.517
"5839","SYC",2004,4.909
"5840","SYC",2005,4.472
"5841","SYC",2006,4.751
"5842","SYC",2007,3.906
"5843","SYC",2008,4.258
"5844","SYC",2009,4.641
"5845","SYC",2010,4.197
"5846","SYC",2011,3.604
"5847","SYC",2012,4.147
"5848","SYC",2013,3.746
"5849","SYC",2014,4.378
"5850","SYC",2015,4.536
"5851","SYC",2016,4.563
"5852","SLE",1980,3.227
"5853","SLE",1981,3.227
"5854","SLE",1982,3.227
"5855","SLE",1983,3.227
"5856","SLE",1984,3.227
"5857","SLE",1985,3.52
"5858","SLE",1986,3.639
"5859","SLE",1987,3.987
"5860","SLE",1988,4.338
"5861","SLE",1989,4.218
"5862","SLE",1990,4.281
"5863","SLE",1991,4.535
"5864","SLE",1992,3.278
"5865","SLE",1993,3.273
"5866","SLE",1994,3.106
"5867","SLE",1995,3.573
"5868","SLE",1996,3.52
"5869","SLE",1997,3.701
"5870","SLE",1998,3.701
"5871","SLE",1999,3.701
"5872","SLE",2000,1.731
"5873","SLE",2001,2.211
"5874","SLE",2002,2.228
"5875","SLE",2003,2.296
"5876","SLE",2004,2.429
"5877","SLE",2005,2.059
"5878","SLE",2006,2.663
"5879","SLE",2007,2.46
"5880","SLE",2008,2.568
"5881","SLE",2009,2.633
"5882","SLE",2010,2.906
"5883","SLE",2011,3.691
"5884","SLE",2012,4.108
"5885","SLE",2013,4.787
"5886","SLE",2014,5.438
"5887","SLE",2015,4.476
"5888","SLE",2016,4.602
"5889","SGP",1965,47.888
"5890","SGP",1966,54.744
"5891","SGP",1967,65.756
"5892","SGP",1968,81.735
"5893","SGP",1969,80.319
"5894","SGP",1970,87.205
"5895","SGP",1971,75.698
"5896","SGP",1972,94.788
"5897","SGP",1973,89.327
"5898","SGP",1974,88.059
"5899","SGP",1975,85.986
"5900","SGP",1976,101.992
"5901","SGP",1977,102.375
"5902","SGP",1978,105.374
"5903","SGP",1979,112.333
"5904","SGP",1980,111.571
"5905","SGP",1981,128.36
"5906","SGP",1982,124.894
"5907","SGP",1983,132.312
"5908","SGP",1984,139.103
"5909","SGP",1985,141.894
"5910","SGP",1986,164.721
"5911","SGP",1987,173.202
"5912","SGP",1988,200.395
"5913","SGP",1989,228.503
"5914","SGP",1990,273.069
"5915","SGP",1991,278.214
"5916","SGP",1992,298.486
"5917","SGP",1993,326.111
"5918","SGP",1994,372.982
"5919","SGP",1995,388.84
"5920","SGP",1996,392.376
"5921","SGP",1997,412.699
"5922","SGP",1998,418.408
"5923","SGP",1999,414.225
"5924","SGP",2000,442.913
"5925","SGP",2001,502.883
"5926","SGP",2002,494.018
"5927","SGP",2003,466.759
"5928","SGP",2004,522.476
"5929","SGP",2005,548.997
"5930","SGP",2006,604.087
"5931","SGP",2007,648.607
"5932","SGP",2008,690.028
"5933","SGP",2009,742.095
"5934","SGP",2010,797.533
"5935","SGP",2011,829.203
"5936","SGP",2012,832.718
"5937","SGP",2013,851.04
"5938","SGP",2014,875.544
"5939","SGP",2015,931.024
"5940","SGP",2016,966.198
"5941","SGP",2017,996.808
"5942","SGP",2018,1001.471
"5943","SGP",2019,986.019
"5944","SVN",1990,68.489
"5945","SVN",1991,68.467
"5946","SVN",1992,64.031
"5947","SVN",1993,65.878
"5948","SVN",1994,70.065
"5949","SVN",1995,73.629
"5950","SVN",1996,77.228
"5951","SVN",1997,79.079
"5952","SVN",1998,79.238
"5953","SVN",1999,78.364
"5954","SVN",2000,77.626
"5955","SVN",2001,81.174
"5956","SVN",2002,80.818
"5957","SVN",2003,79.331
"5958","SVN",2004,84.089
"5959","SVN",2005,84.191
"5960","SVN",2006,84.965
"5961","SVN",2007,84.527
"5962","SVN",2008,92.443
"5963","SVN",2009,85.276
"5964","SVN",2010,85.454
"5965","SVN",2011,83.033
"5966","SVN",2012,80.616
"5967","SVN",2013,79.629
"5968","SVN",2014,81.416
"5969","SVN",2015,73.68
"5970","SVN",2016,78.705
"5971","SVN",2017,79.642
"5972","SVN",2018,81.191
"5973","SVN",2019,77.851
"5974","SLB",1980,0.293
"5975","SLB",1981,0.587
"5976","SLB",1982,0.587
"5977","SLB",1983,0.587
"5978","SLB",1984,0.587
"5979","SLB",1985,0.587
"5980","SLB",1986,0.506
"5981","SLB",1987,0.589
"5982","SLB",1988,0.706
"5983","SLB",1989,0.705
"5984","SLB",1990,0.705
"5985","SLB",1991,0.705
"5986","SLB",1992,0.706
"5987","SLB",1993,0.705
"5988","SLB",1994,0.705
"5989","SLB",1995,0.705
"5990","SLB",1996,0.706
"5991","SLB",1997,0.705
"5992","SLB",1998,0.705
"5993","SLB",1999,0.705
"5994","SLB",2000,0.754
"5995","SLB",2001,0.768
"5996","SLB",2002,0.768
"5997","SLB",2003,0.793
"5998","SLB",2004,0.795
"5999","SLB",2005,0.795
"6000","SLB",2006,0.808
"6001","SLB",2007,0.888
"6002","SLB",2008,0.865
"6003","SLB",2009,0.861
"6004","SLB",2010,0.896
"6005","SLB",2011,0.881
"6006","SLB",2012,0.889
"6007","SLB",2013,0.944
"6008","SLB",2014,0.954
"6009","SLB",2015,0.95
"6010","SLB",2016,0.971
"6011","SOM",1980,4.987
"6012","SOM",1981,5.573
"6013","SOM",1982,5.573
"6014","SOM",1983,5.28
"6015","SOM",1984,5.573
"6016","SOM",1985,5.573
"6017","SOM",1986,5.92
"6018","SOM",1987,4.374
"6019","SOM",1988,4.387
"6020","SOM",1989,4.494
"6021","SOM",1990,4.072
"6022","SOM",1991,2.427
"6023","SOM",1992,2.255
"6024","SOM",1993,2.373
"6025","SOM",1994,2.373
"6026","SOM",1995,2.373
"6027","SOM",1996,2.38
"6028","SOM",1997,2.373
"6029","SOM",1998,2.373
"6030","SOM",1999,2.373
"6031","SOM",2000,2.969
"6032","SOM",2001,3.018
"6033","SOM",2002,3.263
"6034","SOM",2003,3.291
"6035","SOM",2004,3.265
"6036","SOM",2005,3.297
"6037","SOM",2006,3.322
"6038","SOM",2007,3.369
"6039","SOM",2008,3.334
"6040","SOM",2009,3.325
"6041","SOM",2010,3.408
"6042","SOM",2011,3.408
"6043","SOM",2012,3.419
"6044","SOM",2013,3.419
"6045","SOM",2014,3.422
"6046","SOM",2015,3.428
"6047","SOM",2016,3.458
"6048","ZAF",1965,354.222
"6049","ZAF",1966,356.423
"6050","ZAF",1967,371.15
"6051","ZAF",1968,391.704
"6052","ZAF",1969,403.311
"6053","ZAF",1970,421.474
"6054","ZAF",1971,454.007
"6055","ZAF",1972,468.88
"6056","ZAF",1973,504.429
"6057","ZAF",1974,518.892
"6058","ZAF",1975,553.207
"6059","ZAF",1976,577.266
"6060","ZAF",1977,591.412
"6061","ZAF",1978,585.666
"6062","ZAF",1979,604.893
"6063","ZAF",1980,645.687
"6064","ZAF",1981,751.631
"6065","ZAF",1982,808.534
"6066","ZAF",1983,819.347
"6067","ZAF",1984,895.188
"6068","ZAF",1985,914.128
"6069","ZAF",1986,930.885
"6070","ZAF",1987,945.794
"6071","ZAF",1988,1041.107
"6072","ZAF",1989,994.565
"6073","ZAF",1990,1028.984
"6074","ZAF",1991,1021.348
"6075","ZAF",1992,1026.349
"6076","ZAF",1993,1024.799
"6077","ZAF",1994,1068.538
"6078","ZAF",1995,1116.747
"6079","ZAF",1996,1138.799
"6080","ZAF",1997,1164.353
"6081","ZAF",1998,1143.832
"6082","ZAF",1999,1182.767
"6083","ZAF",2000,1184.21
"6084","ZAF",2001,1190.41
"6085","ZAF",2002,1159.35
"6086","ZAF",2003,1256.335
"6087","ZAF",2004,1371.002
"6088","ZAF",2005,1298.798
"6089","ZAF",2006,1324.848
"6090","ZAF",2007,1360.325
"6091","ZAF",2008,1458.481
"6092","ZAF",2009,1454.441
"6093","ZAF",2010,1469.012
"6094","ZAF",2011,1448.539
"6095","ZAF",2012,1426.643
"6096","ZAF",2013,1431.761
"6097","ZAF",2014,1449.942
"6098","ZAF",2015,1401.575
"6099","ZAF",2016,1471.59
"6100","ZAF",2017,1458.849
"6101","ZAF",2018,1470.836
"6102","ZAF",2019,1500.24
"6103","SSD",2012,5.974
"6104","SSD",2013,6.319
"6105","SSD",2014,6.537
"6106","SSD",2015,4.406
"6107","SSD",2016,4.95
"6108","ESP",1965,333.879
"6109","ESP",1966,376.918
"6110","ESP",1967,407.482
"6111","ESP",1968,428.644
"6112","ESP",1969,484.675
"6113","ESP",1970,523.709
"6114","ESP",1971,576.327
"6115","ESP",1972,622.897
"6116","ESP",1973,683.643
"6117","ESP",1974,711.437
"6118","ESP",1975,731.661
"6119","ESP",1976,783.039
"6120","ESP",1977,808.641
"6121","ESP",1978,811.829
"6122","ESP",1979,873.933
"6123","ESP",1980,881.261
"6124","ESP",1981,889.539
"6125","ESP",1982,888.356
"6126","ESP",1983,909.258
"6127","ESP",1984,922.336
"6128","ESP",1985,914.748
"6129","ESP",1986,934.484
"6130","ESP",1987,968.756
"6131","ESP",1988,1010.176
"6132","ESP",1989,1061.327
"6133","ESP",1990,1060.876
"6134","ESP",1991,1098.215
"6135","ESP",1992,1152.784
"6136","ESP",1993,1114.382
"6137","ESP",1994,1166.665
"6138","ESP",1995,1212.368
"6139","ESP",1996,1257.777
"6140","ESP",1997,1328.134
"6141","ESP",1998,1391.402
"6142","ESP",1999,1435.865
"6143","ESP",2000,1517.746
"6144","ESP",2001,1587.167
"6145","ESP",2002,1606.294
"6146","ESP",2003,1699.833
"6147","ESP",2004,1768.193
"6148","ESP",2005,1783.585
"6149","ESP",2006,1808.635
"6150","ESP",2007,1844.689
"6151","ESP",2008,1792.362
"6152","ESP",2009,1656.989
"6153","ESP",2010,1697.972
"6154","ESP",2011,1666.102
"6155","ESP",2012,1656.998
"6156","ESP",2013,1568.529
"6157","ESP",2014,1538.591
"6158","ESP",2015,1559.068
"6159","ESP",2016,1573.602
"6160","ESP",2017,1594.175
"6161","ESP",2018,1616.233
"6162","ESP",2019,1589.265
"6163","LKA",1965,6.498
"6164","LKA",1966,6.725
"6165","LKA",1967,6.892
"6166","LKA",1968,7.207
"6167","LKA",1969,7.552
"6168","LKA",1970,14.108
"6169","LKA",1971,13.269
"6170","LKA",1972,14.343
"6171","LKA",1973,14.427
"6172","LKA",1974,12.669
"6173","LKA",1975,12.568
"6174","LKA",1976,12.591
"6175","LKA",1977,13.486
"6176","LKA",1978,15.557
"6177","LKA",1979,16.15
"6178","LKA",1980,16.305
"6179","LKA",1981,18.743
"6180","LKA",1982,20.77
"6181","LKA",1983,21.202
"6182","LKA",1984,21.054
"6183","LKA",1985,20.532
"6184","LKA",1986,21.105
"6185","LKA",1987,21.706
"6186","LKA",1988,22.379
"6187","LKA",1989,22.198
"6188","LKA",1990,24.132
"6189","LKA",1991,24.922
"6190","LKA",1992,27.188
"6191","LKA",1993,29.141
"6192","LKA",1994,31.957
"6193","LKA",1995,34.856
"6194","LKA",1996,36.263
"6195","LKA",1997,39.103
"6196","LKA",1998,42.41
"6197","LKA",1999,46.026
"6198","LKA",2000,49.674
"6199","LKA",2001,48.678
"6200","LKA",2002,49.757
"6201","LKA",2003,51.705
"6202","LKA",2004,49.974
"6203","LKA",2005,57.395
"6204","LKA",2006,62.389
"6205","LKA",2007,63.53
"6206","LKA",2008,59.345
"6207","LKA",2009,61.247
"6208","LKA",2010,65.618
"6209","LKA",2011,68.93
"6210","LKA",2012,69.459
"6211","LKA",2013,70.614
"6212","LKA",2014,63.573
"6213","LKA",2015,80.807
"6214","LKA",2016,86.094
"6215","LKA",2017,90.809
"6216","LKA",2018,96.89
"6217","LKA",2019,99.618
"6218","SDN",1980,16.618
"6219","SDN",1981,17.608
"6220","SDN",1982,19.146
"6221","SDN",1983,18.559
"6222","SDN",1984,17.346
"6223","SDN",1985,19.281
"6224","SDN",1986,21.412
"6225","SDN",1987,20.673
"6226","SDN",1988,22.29
"6227","SDN",1989,21.655
"6228","SDN",1990,19.878
"6229","SDN",1991,27.128
"6230","SDN",1992,25.158
"6231","SDN",1993,23.933
"6232","SDN",1994,22.092
"6233","SDN",1995,20.502
"6234","SDN",1996,20.795
"6235","SDN",1997,21.231
"6236","SDN",1998,21.265
"6237","SDN",1999,22.859
"6238","SDN",2000,32.084
"6239","SDN",2001,34.305
"6240","SDN",2002,40.487
"6241","SDN",2003,41.954
"6242","SDN",2004,45.935
"6243","SDN",2005,53.16
"6244","SDN",2006,63.246
"6245","SDN",2007,67.06
"6246","SDN",2008,71.604
"6247","SDN",2009,77.207
"6248","SDN",2010,87.537
"6249","SDN",2011,84.54
"6250","SDN",2012,81.954
"6251","SDN",2013,86.011
"6252","SDN",2014,88.371
"6253","SDN",2015,89.25
"6254","SDN",2016,89.029
"6255","SUR",1980,11.624
"6256","SUR",1981,10.285
"6257","SUR",1982,10.051
"6258","SUR",1983,7.035
"6259","SUR",1984,6.825
"6260","SUR",1985,8.029
"6261","SUR",1986,7.49
"6262","SUR",1987,5.48
"6263","SUR",1988,6.424
"6264","SUR",1989,8.547
"6265","SUR",1990,9.838
"6266","SUR",1991,10.046
"6267","SUR",1992,9.828
"6268","SUR",1993,10.094
"6269","SUR",1994,10.105
"6270","SUR",1995,9.724
"6271","SUR",1996,9.595
"6272","SUR",1997,9.861
"6273","SUR",1998,9.86
"6274","SUR",1999,9.909
"6275","SUR",2000,8.274
"6276","SUR",2001,8.138
"6277","SUR",2002,9.072
"6278","SUR",2003,8.036
"6279","SUR",2004,9.142
"6280","SUR",2005,9.304
"6281","SUR",2006,10.163
"6282","SUR",2007,9.507
"6283","SUR",2008,11.262
"6284","SUR",2009,11.478
"6285","SUR",2010,13.787
"6286","SUR",2011,11.63
"6287","SUR",2012,13.376
"6288","SUR",2013,12.827
"6289","SUR",2014,13.318
"6290","SUR",2015,13.047
"6291","SUR",2016,11.562
"6292","SWE",1965,384.633
"6293","SWE",1966,410.881
"6294","SWE",1967,420.382
"6295","SWE",1968,449.615
"6296","SWE",1969,450.828
"6297","SWE",1970,479.037
"6298","SWE",1971,485.929
"6299","SWE",1972,500.408
"6300","SWE",1973,528.821
"6301","SWE",1974,489.016
"6302","SWE",1975,518.302
"6303","SWE",1976,551.817
"6304","SWE",1977,544.444
"6305","SWE",1978,633.958
"6306","SWE",1979,668.766
"6307","SWE",1980,628.598
"6308","SWE",1981,622.746
"6309","SWE",1982,592.281
"6310","SWE",1983,586.921
"6311","SWE",1984,620.69
"6312","SWE",1985,674.658
"6313","SWE",1986,700.988
"6314","SWE",1987,684.156
"6315","SWE",1988,668.412
"6316","SWE",1989,653.141
"6317","SWE",1990,664.438
"6318","SWE",1991,630.4
"6319","SWE",1992,634.005
"6320","SWE",1993,627.004
"6321","SWE",1994,629.142
"6322","SWE",1995,635.061
"6323","SWE",1996,619.38
"6324","SWE",1997,638.62
"6325","SWE",1998,691.337
"6326","SWE",1999,671.27
"6327","SWE",2000,620.183
"6328","SWE",2001,665.813
"6329","SWE",2002,624.269
"6330","SWE",2003,599.591
"6331","SWE",2004,643.897
"6332","SWE",2005,660.353
"6333","SWE",2006,620.925
"6334","SWE",2007,628.926
"6335","SWE",2008,618.2
"6336","SWE",2009,566.07
"6337","SWE",2010,599.833
"6338","SWE",2011,592.517
"6339","SWE",2012,627.617
"6340","SWE",2013,589.18
"6341","SWE",2014,586.348
"6342","SWE",2015,604.473
"6343","SWE",2016,594.882
"6344","SWE",2017,613.91
"6345","SWE",2018,601.817
"6346","SWE",2019,622.703
"6347","CHE",1965,178.15
"6348","CHE",1966,191.173
"6349","CHE",1967,204.094
"6350","CHE",1968,214.698
"6351","CHE",1969,222.475
"6352","CHE",1970,243.732
"6353","CHE",1971,249.576
"6354","CHE",1972,246.489
"6355","CHE",1973,272.51
"6356","CHE",1974,260.015
"6357","CHE",1975,269.299
"6358","CHE",1976,258.031
"6359","CHE",1977,285.657
"6360","CHE",1978,281.792
"6361","CHE",1979,280.846
"6362","CHE",1980,300.304
"6363","CHE",1981,299.549
"6364","CHE",1982,293.23
"6365","CHE",1983,305.369
"6366","CHE",1984,296.415
"6367","CHE",1985,316.543
"6368","CHE",1986,332.437
"6369","CHE",1987,330.071
"6370","CHE",1988,332.458
"6371","CHE",1989,311.253
"6372","CHE",1990,324.702
"6373","CHE",1991,333.281
"6374","CHE",1992,338.602
"6375","CHE",1993,337.472
"6376","CHE",1994,354.3
"6377","CHE",1995,335.977
"6378","CHE",1996,325.392
"6379","CHE",1997,347.433
"6380","CHE",1998,349.507
"6381","CHE",1999,364.464
"6382","CHE",2000,355.818
"6383","CHE",2001,379.807
"6384","CHE",2002,354.015
"6385","CHE",2003,350.21
"6386","CHE",2004,345.232
"6387","CHE",2005,331.508
"6388","CHE",2006,345.014
"6389","CHE",2007,340.329
"6390","CHE",2008,351.802
"6391","CHE",2009,350.847
"6392","CHE",2010,341.46
"6393","CHE",2011,324.248
"6394","CHE",2012,342.09
"6395","CHE",2013,351.138
"6396","CHE",2014,334.73
"6397","CHE",2015,327.336
"6398","CHE",2016,307.959
"6399","CHE",2017,308.694
"6400","CHE",2018,313.344
"6401","CHE",2019,313.934
"6402","TJK",1992,81.898
"6403","TJK",1993,74.995
"6404","TJK",1994,72.277
"6405","TJK",1995,58.097
"6406","TJK",1996,64.44
"6407","TJK",1997,61.263
"6408","TJK",1998,63.746
"6409","TJK",1999,72.889
"6410","TJK",2000,55.545
"6411","TJK",2001,57.966
"6412","TJK",2002,60.153
"6413","TJK",2003,64.826
"6414","TJK",2004,66.233
"6415","TJK",2005,67.885
"6416","TJK",2006,66.417
"6417","TJK",2007,63.204
"6418","TJK",2008,60.279
"6419","TJK",2009,55.253
"6420","TJK",2010,57.023
"6421","TJK",2011,56.674
"6422","TJK",2012,61.492
"6423","TJK",2013,63.814
"6424","TJK",2014,65.574
"6425","TJK",2015,67.122
"6426","TJK",2016,68.939
"6427","TZA",1980,11.334
"6428","TZA",1981,12.606
"6429","TZA",1982,12.338
"6430","TZA",1983,11.576
"6431","TZA",1984,12.241
"6432","TZA",1985,12.306
"6433","TZA",1986,14.204
"6434","TZA",1987,13.095
"6435","TZA",1988,13.98
"6436","TZA",1989,14.234
"6437","TZA",1990,15.656
"6438","TZA",1991,14.243
"6439","TZA",1992,14.956
"6440","TZA",1993,15.742
"6441","TZA",1994,14.14
"6442","TZA",1995,14.015
"6443","TZA",1996,14.81
"6444","TZA",1997,13.833
"6445","TZA",1998,15.946
"6446","TZA",1999,16.753
"6447","TZA",2000,17.171
"6448","TZA",2001,19.651
"6449","TZA",2002,21.762
"6450","TZA",2003,22.204
"6451","TZA",2004,27.059
"6452","TZA",2005,28.7
"6453","TZA",2006,29.501
"6454","TZA",2007,31.97
"6455","TZA",2008,33.425
"6456","TZA",2009,33.019
"6457","TZA",2010,38.03
"6458","TZA",2011,38.682
"6459","TZA",2012,46.607
"6460","TZA",2013,48.837
"6461","TZA",2014,50.459
"6462","TZA",2015,60.898
"6463","TZA",2016,68.925
"6464","THA",1965,30.556
"6465","THA",1966,36.403
"6466","THA",1967,41.433
